TAPERS FOR SHAPE PARAMETERS
0.0010462488173383667 0.00013193928832224328 #979, triangle 327
0.0008647377781853066 0.00047489690824281173 #980, triangle 327
0.0005863537290152749 0.0009480479713309262 #981, triangle 327
0.0008451053877641574 0.0038436916078587935 #982, triangle 328
0.0026066324780345982 0.0033355310403071995 #983, triangle 328
0.0015291880307602406 0.0034737506600220564 #984, triangle 328
0.001160254143410622 0.004819123746337041 #985, triangle 329
0.004010551362266262 0.003792222850949878 #986, triangle 329
0.0008410420013312091 0.004928355073586174 #987, triangle 329
0.006518161597140352 0.006430624674788521 #988, triangle 330
0.0017046560165508173 0.008068536471443377 #989, triangle 330
0.0015750526333592949 0.008112318802447447 #990, triangle 330
0.0007764050638253768 0.0003758972394046738 #991, triangle 331
0.00030152824323277525 0.0008287162230473993 #992, triangle 331
0.0006159225493564291 0.0007167327222467089 #993, triangle 331
0.0016132493277385286 0.008055791657359769 #994, triangle 332
0.0016900916978543486 0.008029490538254707 #995, triangle 332
0.0064644925240128735 0.006411923745366178 #996, triangle 332
0.0012119088797928712 0.0014304315454989553 #997, triangle 333
0.001842299594088634 0.000943889617213581 #998, triangle 333
0.0007280422814541651 0.0019001571045359632 #999, triangle 333
0.0010931902306672422 0.0004884639297164018 #1000, triangle 334
0.00013293075944110456 0.0012503101962335194 #1001, triangle 334
0.0007845145030052098 0.0010975427716651083 #1002, triangle 334
0.00203786052120933 0.0020879110083784225 #1003, triangle 335
0.0025579962573350217 0.0006125820743801082 #1004, triangle 335
0.0005457293007771804 0.002583099959238029 #1005, triangle 335
0.0002122141792054829 0.0010007510817618929 #1006, triangle 336
0.0006560118326086989 0.0008776746137649836 #1007, triangle 336
0.000888271904145448 0.0004153556416226612 #1008, triangle 336
0.0001414778494301551 0.001885972912910878 #1009, triangle 337
0.0017132227261754172 0.0006269553517827955 #1010, triangle 337
0.0012683859495838952 0.0016135741901444603 #1011, triangle 337
0.0010477983694203445 0.001381989721244291 #1012, triangle 338
0.001599607921558391 0.00012831563096576967 #1013, triangle 338
0.001432213897623578 0.0005665423317375984 #1014, triangle 338
0.0014913045709545748 0.0018781100735449905 #1015, triangle 339
0.00015364594244325307 0.0022017099711324375 #1016, triangle 339
0.0020082229006916207 0.0007157846201929933 #1017, triangle 339
0.0016514693405738129 0.008000913691217464 #1018, triangle 340
0.006394089854556769 0.00642477566610866 #1019, triangle 340
0.0016061886559433033 0.008016262732820698 #1020, triangle 340
0.0005303411173359662 0.0001879606361398104 #1021, triangle 341
0.0003615665017362957 0.00035446864469761813 #1022, triangle 341
0.0001962285597922601 0.0005285412307220925 #1023, triangle 341
0.00044434966438667103 0.0006474420676872815 #1024, triangle 342
0.000179585414539657 0.0008333711075423205 #1025, triangle 342
0.0007818931674768056 0.00041332196934988885 #1026, triangle 342
0.0026049426557395216 0.007992206683675413 #1027, triangle 343
0.002572985616147728 0.008009441497751327 #1028, triangle 343
0.006503943486663479 0.006537777723953033 #1029, triangle 343
0.0002708054202364425 0.0006753927677532173 #1030, triangle 344
0.00048589992363217376 0.0004299807636854334 #1031, triangle 344
0.0006894643719772828 0.000203288038201012 #1032, triangle 344
0.0024147922632368982 0.0010147310964118117 #1033, triangle 345
0.002123013301105532 0.0013505928019855323 #1034, triangle 345
0.0021966030512194485 0.00164517690476125 #1035, triangle 345
0.00031492539970359636 0.0006591994648525171 #1036, triangle 346
0.0005756509841519321 0.000520699342764725 #1037, triangle 346
0.0003489560876791179 0.000629992085832548 #1038, triangle 346
0.00043092171746646305 0.0007342109235291985 #1039, triangle 347
0.00015983928153059566 0.0008977604903331963 #1040, triangle 347
0.0008206456850469702 0.000496393182818415 #1041, triangle 347
0.0004100602428640367 0.000418799159635068 #1042, triangle 348
0.00036342734890782894 0.0004852930497999142 #1043, triangle 348
0.0004824863668374316 0.0003696031943413732 #1044, triangle 348
0.00026891389059620596 0.00038464444259879275 #1045, triangle 349
0.00032581776457366924 0.0003025675494195777 #1046, triangle 349
0.00025136302823168755 0.00039170158587689105 #1047, triangle 349
0.0003844195505461114 0.00046179361620419265 #1048, triangle 350
0.0005034327321916226 0.00028424127846543324 #1049, triangle 350
0.0004610018114268651 0.00032457081169685084 #1050, triangle 350
0.00039690037990282594 0.00040681356116274725 #1051, triangle 351
0.00030173728922691493 0.0004531975126366454 #1052, triangle 351
0.0004476699501005462 0.0003066482552571594 #1053, triangle 351
0.0002282135912928598 0.0005939425591448327 #1054, triangle 352
0.00034143691779994594 0.0004952489820822067 #1055, triangle 352
0.00036402497735227795 0.0005518225430626658 #1056, triangle 352
0.00016189679175505932 0.0011804158643660685 #1057, triangle 353
0.0010352507530236878 0.0007498486890921132 #1058, triangle 353
0.0004661139566613893 0.0010368038373565428 #1059, triangle 353
0.00013461168311142962 0.001173427367586432 #1060, triangle 354
0.0010076906393812978 0.00048478358327527045 #1061, triangle 354
0.000711256718092781 0.0010412839664179657 #1062, triangle 354
0.00034529775059634544 0.00042580425447561935 #1063, triangle 355
0.00024922438364394944 0.0005258379044308063 #1064, triangle 355
0.00031766648785194003 0.0005032156389415051 #1065, triangle 355
0.0002422610833558117 0.00033697963002284585 #1066, triangle 356
0.00026127896985161334 0.0003124017046797136 #1067, triangle 356
0.00032024556854909505 0.00027752569364597376 #1068, triangle 356
0.0002244150502982696 0.00037274738039592866 #1069, triangle 357
0.00027831255536213834 0.00030623684212100123 #1070, triangle 357
0.00036444401177272316 0.0002460976796422871 #1071, triangle 357
0.0004090558573650204 0.0008293810610598352 #1072, triangle 358
0.00020223944249507397 0.0009479360641330364 #1073, triangle 358
0.0006051794761476994 0.0008386763010449222 #1074, triangle 358
0.0021270014857591437 0.0020462566254483765 #1075, triangle 359
0.002555544878511054 0.0009179918306199585 #1076, triangle 359
0.000984414765124984 0.0025140015735012427 #1077, triangle 359
0.0008148476021267009 0.0004537810223599815 #1078, triangle 360
0.0008982072627690277 0.0005508731000053913 #1079, triangle 360
0.0009892161347783755 0.00013104979315367455 #1080, triangle 360
0.0003818839907337845 0.0006096395511930951 #1081, triangle 361
0.0006866791571508194 0.0004198150222255787 #1082, triangle 361
0.00018736068927689781 0.0007457966477972072 #1083, triangle 361
0.0007688556550726991 0.0026688037816795583 #1084, triangle 362
0.00039039508706149655 0.002802450971738747 #1085, triangle 362
0.002324750733187972 0.0020577943175243067 #1086, triangle 362
0.0006124565526329643 0.00026365876721529054 #1087, triangle 363
0.00037742382891989236 0.0004572838449643337 #1088, triangle 363
0.00016689394951997262 0.0006325349333818263 #1089, triangle 363
0.005135285843128436 0.00490043817933719 #1090, triangle 364
0.001465184576090425 0.0062087785641525015 #1091, triangle 364
0.0011238064620251401 0.0063262921780384 #1092, triangle 364
0.000628460416680522 0.0019766251101466024 #1093, triangle 365
0.0003355730031628719 0.0020922799966072133 #1094, triangle 365
0.0017494581904622985 0.0015190990577175977 #1095, triangle 365
0.0005757227270309668 0.0002062015147136059 #1096, triangle 366
0.00024298162925843312 0.0005670485463591275 #1097, triangle 366
0.00040913527080116115 0.0003754438144840359 #1098, triangle 366
0.0007843936817856391 0.001961111073686879 #1099, triangle 367
0.002067359528724276 0.0005987171130203977 #1100, triangle 367
0.001749991206482188 0.00154195952556928 #1101, triangle 367
0.0021930178560485877 0.0004318046514952687 #1102, triangle 368
0.0017973083557745646 0.0016787312398764296 #1103, triangle 368
0.00058397113653231 0.0021334750052902454 #1104, triangle 368
0.002209484011951275 0.0016230627178412365 #1105, triangle 369
0.001016316457463267 0.002223439871114472 #1106, triangle 369
0.00043599485298252824 0.0025195960477025154 #1107, triangle 369
0.0022321820887134785 0.0025233396959037095 #1108, triangle 370
0.00042555854139852484 0.0030410796280152383 #1109, triangle 370
0.0028953041876602316 0.0008368556930933351 #1110, triangle 370
0.0004712519609487064 0.0006798612732041903 #1111, triangle 371
0.0001604334386526867 0.0008885065493495308 #1112, triangle 371
0.0008362978151957274 0.0004193113113219983 #1113, triangle 371
0.000179699888759479 0.0005506954887928623 #1114, triangle 372
0.0003718068112671884 0.00036236332582737527 #1115, triangle 372
0.00019137725347313547 0.0005483298272942579 #1116, triangle 372
0.0004886573495988446 0.003918869567899935 #1117, triangle 373
0.0024901422974535135 0.0034322478197913024 #1118, triangle 373
0.0015267955555259712 0.0034453361110888597 #1119, triangle 373
0.00018568456331371602 0.0012505934733951138 #1120, triangle 374
0.0008145852841253803 0.0010892849851450725 #1121, triangle 374
0.0004802093082280496 0.0011122561146616947 #1122, triangle 374
0.0009978406808782518 0.001269509649815546 #1123, triangle 375
0.0005173460104522967 0.0013424197325281402 #1124, triangle 375
0.00019146441463172183 0.0014788749752371795 #1125, triangle 375
0.0008750082420861459 0.00308951088770967 #1126, triangle 376
0.0004275037119366457 0.0032429221686541827 #1127, triangle 376
0.0023811569115028304 0.002687797407519244 #1128, triangle 376
0.003025027306411569 0.005450838516233768 #1129, triangle 377
0.0035487275681536094 0.0044070051180803895 #1130, triangle 377
0.0022097847137001955 0.005680864860585531 #1131, triangle 377
0.00638705748634588 0.006440558406820598 #1132, triangle 378
0.001665691707024201 0.008001141266793715 #1133, triangle 378
0.0015865592933032634 0.008027900868678065 #1134, triangle 378
0.0018009128600380733 0.0018619844551497383 #1135, triangle 379
0.00048816792073711087 0.002295642314819049 #1136, triangle 379
0.0022649860427782116 0.0005676222661250704 #1137, triangle 379
0.0003069697013865785 0.0009695833413908864 #1138, triangle 380
0.000744211983692131 0.0008150577945411142 #1139, triangle 380
0.0003683148069023118 0.0009333003394118206 #1140, triangle 380
0.0010246109858954584 0.0022001421220714315 #1141, triangle 381
0.0022567554025985552 0.0009478585962638495 #1142, triangle 381
0.0019160886762676892 0.0018076737735474625 #1143, triangle 381
0.00038111835059097883 0.000528265914899679 #1144, triangle 382
0.00027956780764448063 0.0006252092505616216 #1145, triangle 382
0.00040223340099482095 0.0005837006742374632 #1146, triangle 382
0.0003489981917536406 0.0006823109844594632 #1147, triangle 383
0.0002526020457383204 0.0007498009869784177 #1148, triangle 383
0.0006582520922478128 0.0005278736894874404 #1149, triangle 383
0.00033008153749883843 0.00033536471679737834 #1150, triangle 384
0.0002249960570643778 0.0004604681683111797 #1151, triangle 384
0.00022005892568277574 0.00046189751133866787 #1152, triangle 384
0.0004374119912720044 0.0006448692193026838 #1153, triangle 385
0.00021942278706533967 0.0008090083195158903 #1154, triangle 385
0.0004341379641521971 0.0007551799875431784 #1155, triangle 385
0.00021201789777190348 0.0005345791134706938 #1156, triangle 386
0.00037523888239168426 0.0003549935850420103 #1157, triangle 386
0.00018897547612656038 0.0005397395145790303 #1158, triangle 386
0.0004610918419798344 0.0009003372005872758 #1159, triangle 387
0.0009056652809554963 0.0006678568155893013 #1160, triangle 387
0.0002688528568108581 0.0010219981025599843 #1161, triangle 387
0.0005588824486087808 0.0009591572949015889 #1162, triangle 388
0.0008257509976851321 0.0008356276952531344 #1163, triangle 388
0.0005643606488310264 0.0009537961690283021 #1164, triangle 388
0.00043855048115634015 0.0007815156338684562 #1165, triangle 389
0.0006328034462658187 0.0007367975740648116 #1166, triangle 389
0.00037271316141821603 0.0008365319633431013 #1167, triangle 389
0.0003532591143120234 0.00037206252172688114 #1168, triangle 390
0.00019494202335467773 0.0005320525058978536 #1169, triangle 390
0.0005272242641384706 0.00021569994520829737 #1170, triangle 390
0.0007667342940334489 0.0006968556339179313 #1171, triangle 391
0.0002926209926780417 0.0009098735709688536 #1172, triangle 391
0.0003521074893094047 0.0008740416756050749 #1173, triangle 391
0.0018013906424303395 0.001814467235361416 #1174, triangle 392
0.0022518069950000327 0.0005301910873301502 #1175, triangle 392
0.0022452355787875625 0.0005466568870599635 #1176, triangle 392
0.0018223853699863698 0.0021442925775402356 #1177, triangle 393
0.0022522078248142104 0.0012957898141306155 #1178, triangle 393
0.0024229122919536966 0.0010955514179611864 #1179, triangle 393
0.0015718909973016816 0.008041532194423573 #1180, triangle 394
0.006457628710170047 0.006383282366204351 #1181, triangle 394
0.0016819168690146969 0.00800434683713706 #1182, triangle 394
0.0014177916183366966 0.001702274253145159 #1183, triangle 395
0.0010666921764628096 0.0022233553012686097 #1184, triangle 395
0.0007635963262041198 0.0022969894439551727 #1185, triangle 395
0.0014419583762632555 0.0005714399647861583 #1186, triangle 396
0.001049276242788083 0.0013989219094287977 #1187, triangle 396
0.0016168627433245045 0.000074450857819273 #1188, triangle 396
0.0008200722373012439 0.0011653052288882176 #1189, triangle 397
0.0013259234400439524 0.00007499324694725502 #1190, triangle 397
0.0011531204805029069 0.0005124994271883032 #1191, triangle 397
0.0011153057510847816 0.005253360079676085 #1192, triangle 398
0.004229767027956242 0.004196376867168524 #1193, triangle 398
0.0010669585540672764 0.00527006983482262 #1194, triangle 398
0.0005478321969310621 0.0009458296864029125 #1195, triangle 399
0.0010276355017185734 0.0001762154972630808 #1196, triangle 399
0.0008273383072164153 0.000503963819493551 #1197, triangle 399
0.0005619766180045554 0.00038112405080330665 #1198, triangle 400
0.0003721752312793372 0.0006638983878910571 #1199, triangle 400
0.0007104378127959757 0.000178642218136505 #1200, triangle 400
0.0040207792811159365 0.0022225307058373316 #1201, triangle 401
0.002230486936318997 0.003413883297801484 #1202, triangle 401
0.0008746074774957125 0.004321051807913419 #1203, triangle 401
0.0012446202483953946 0.005304277866260822 #1204, triangle 402
0.0043702770793412355 0.004195857286659341 #1205, triangle 402
0.000994379603139281 0.005391584024675995 #1206, triangle 402
0.0001716649679449521 0.00021546578486786295 #1207, triangle 403
0.00014919169111859274 0.00026409802625073075 #1208, triangle 403
0.00010798267768731928 0.00027587408120474015 #1209, triangle 403
0.00018741876133591834 0.00019851918047723304 #1210, triangle 404
0.0002297252897862936 0.00016976782680273508 #1211, triangle 404
0.0001616897320314719 0.0002331957034576683 #1212, triangle 404
0.00016889301584986874 0.0002879225776122489 #1213, triangle 405
0.00010476713648042556 0.00030566097141890313 #1214, triangle 405
0.00017710621910943864 0.00024381248842885697 #1215, triangle 405
0.0001852813249611566 0.00029490716248259526 #1216, triangle 406
0.00017437787140449552 0.00030578769332618023 #1217, triangle 406
0.00027159844251327555 0.00025161142208913773 #1218, triangle 406
0.00047849311219726025 0.0007337586115931859 #1219, triangle 407
0.0008086292672689146 0.0001910227004625448 #1220, triangle 407
0.0006785849363505963 0.00039055337371100856 #1221, triangle 407
0.00035621171882531475 0.0003414843778200578 #1222, triangle 408
0.00046484292180129586 0.0002592419172052899 #1223, triangle 408
0.0004689692368096448 0.00024654485682720393 #1224, triangle 408
0.00017398176114714854 0.00025814334495620516 #1225, triangle 409
0.00009461632650036902 0.00028183049680249444 #1226, triangle 409
0.00015030094557386378 0.0002381138815662114 #1227, triangle 409
0.001043361359624612 0.0060089225698276875 #1228, triangle 410
0.0014108114111708787 0.005882531252075143 #1229, triangle 410
0.004886407784870344 0.004633812535089434 #1230, triangle 410
0.0005946031524998017 0.00021550284004347395 #1231, triangle 411
0.0002393416863332454 0.0005891070596357595 #1232, triangle 411
0.0004152724779018349 0.00039383052307148355 #1233, triangle 411
0.001545995762187377 0.0063762422956917175 #1234, triangle 412
0.005327682260401813 0.005005997262355072 #1235, triangle 412
0.0010693604480228416 0.006537131202717975 #1236, triangle 412
0.005115865608291088 0.0047911930751694115 #1237, triangle 413
0.001056051677736334 0.006267076869210508 #1238, triangle 413
0.001523630970905894 0.006104580971328355 #1239, triangle 413
0.0009352460183291165 0.0006518563757392947 #1240, triangle 414
0.0004968525226398284 0.0008953269491756022 #1241, triangle 414
0.0010405362000192031 0.00027964135365740497 #1242, triangle 414
0.006258207754067678 0.000993476610115963 #1243, triangle 415
0.005115583551692351 0.0047588805903019836 #1244, triangle 415
0.0015191575791979857 0.0060797826990035934 #1245, triangle 415
0.006128606444273174 0.009576078403742137 #1246, triangle 416
0.005301115106830557 0.009867931644390723 #1247, triangle 416
0.007971051501196034 0.006957360786825274 #1248, triangle 416
0.0006443577721084198 0.0014703333251048511 #1249, triangle 417
0.0016726279697515307 0.00018361480198450509 #1250, triangle 417
0.0014637889685777939 0.0010608446461574678 #1251, triangle 417
0.0021412996345678875 0.010783014496188143 #1252, triangle 418
0.002212215399244266 0.010759128537149 #1253, triangle 418
0.008595100803154138 0.008642860950526715 #1254, triangle 418
0.009142723592046138 0.009168294171430726 #1255, triangle 419
0.006241583632103755 0.010527907440716551 #1256, triangle 419
0.006255633460054015 0.01051399997607765 #1257, triangle 419
0.005116360604490105 0.003460315476536227 #1258, triangle 420
0.002498998720430077 0.004892144104116345 #1259, triangle 420
0.005728016723456665 0.000958505928751272 #1260, triangle 420
0.0024306347393451702 0.005532226366432013 #1261, triangle 421
0.005506037313374393 0.003995053388047434 #1262, triangle 421
0.006291106869722517 0.0007242147402652373 #1263, triangle 421
0.001188876409962106 0.0008189995236419832 #1264, triangle 422
0.0005530647115803179 0.0011555466868577737 #1265, triangle 422
0.0013414376455994147 0.00016547050577452965 #1266, triangle 422
0.0003945358694725727 0.00040124578815079094 #1267, triangle 423
0.0002276706896492672 0.0005779612427608259 #1268, triangle 423
0.000576226376353629 0.00023488552915309954 #1269, triangle 423
0.006455167614207607 0.004811939889528056 #1270, triangle 424
0.0028655483339738077 0.006574911292507135 #1271, triangle 424
0.007402767938160996 0.0011262586155870275 #1272, triangle 424
0.001427951243532667 0.00007652514394779794 #1273, triangle 425
0.000586593186464665 0.0012146270920151017 #1274, triangle 425
0.0012707613767198222 0.0008443182021976494 #1275, triangle 425
0.0008980416669082792 0.0004884675036992004 #1276, triangle 426
0.0010813551057818466 0.00014453540947462434 #1277, triangle 426
0.000613037064887356 0.0009779440115875704 #1278, triangle 426
0.0015389430264192326 0.0012324809141186224 #1279, triangle 427
0.001649843451248847 0.0006028172376117836 #1280, triangle 427
0.0018035572309846564 0.00021186660632535942 #1281, triangle 427
0.010840245583127135 0.002136847809960311 #1282, triangle 428
0.008697036642956757 0.008622852299882477 #1283, triangle 428
0.0022467627337311603 0.010803142317767326 #1284, triangle 428
0.0005709813594948187 0.0004689199962579679 #1285, triangle 429
0.0007687079517209654 0.00024688183732629376 #1286, triangle 429
0.0007423690179344492 0.0003567691625568859 #1287, triangle 429
0.00036996098060502395 0.0003697342543460132 #1288, triangle 430
0.00021836135763592639 0.000534079289728752 #1289, triangle 430
0.00021860123562539362 0.0005340204088722374 #1290, triangle 430
0.00030577710441890866 0.0008621817903841862 #1291, triangle 431
0.0005335897354249938 0.0006516595425501676 #1292, triangle 431
0.000831191393153643 0.00042539802963282344 #1293, triangle 431
0.0004198651843193036 0.00020635576097314916 #1294, triangle 432
0.0003468877163898452 0.00027596396724875364 #1295, triangle 432
0.00039965129399586997 0.0002649378425940129 #1296, triangle 432
0.00010595962619231617 0.00029243674028803766 #1297, triangle 433
0.00014510820652727317 0.0002629404210826809 #1298, triangle 433
0.00020317046606543792 0.0002597860071889642 #1299, triangle 433
0.0003487600260532123 0.0012570050254066024 #1300, triangle 434
0.0009882458093666228 0.0010329878506172537 #1301, triangle 434
0.0003943936494095365 0.0012343177504305772 #1302, triangle 434
0.0008102491743289475 0.0011656959933790858 #1303, triangle 435
0.0009283195549920335 0.0010083276730212625 #1304, triangle 435
0.0008679550172680202 0.001140500695519414 #1305, triangle 435
0.00032934388573924877 0.001094388067107829 #1306, triangle 436
0.0010455642006173397 0.0004137098516627614 #1307, triangle 436
0.0008274948974045046 0.0009229934969077308 #1308, triangle 436
0.0005347898050949495 0.0002351136365505716 #1309, triangle 437
0.00038723563590778 0.0003700103253179167 #1310, triangle 437
0.0002518547103765522 0.0005301968613690463 #1311, triangle 437
0.0003107486427437677 0.00030523024985305825 #1312, triangle 438
0.00030277598177337606 0.0003183046943922952 #1313, triangle 438
0.00032030077044921574 0.0002992470328597009 #1314, triangle 438
0.0007577942350319884 0.00019577166637668343 #1315, triangle 439
0.0006937577090726183 0.00043959881514007314 #1316, triangle 439
0.0003825523305251818 0.0006278687778963399 #1317, triangle 439
0.0003868866250384857 0.0012042386794535302 #1318, triangle 440
0.001001527599929434 0.0009685891974516228 #1319, triangle 440
0.0012209621655037658 0.0003540431797588185 #1320, triangle 440
0.0004410364259506366 0.0008425327400630523 #1321, triangle 441
0.000611846060436008 0.000868152918379966 #1322, triangle 441
0.0002286108505890385 0.0009731110409867456 #1323, triangle 441
0.0005447911835761493 0.00025085493163004937 #1324, triangle 442
0.00039096473281999283 0.0003833041321531263 #1325, triangle 442
0.000546828762430127 0.00024335384496353393 #1326, triangle 442
0.0005576632034488643 0.0011633729131019005 #1327, triangle 443
0.0006191872558895253 0.0011102982419066284 #1328, triangle 443
0.0009175206147871343 0.001017311671461737 #1329, triangle 443
0.0005660550437975398 0.0008360365058842287 #1330, triangle 444
0.00041133722492455983 0.000975187352514493 #1331, triangle 444
0.0008994655913615122 0.0006370125718619045 #1332, triangle 444
0.0002940816397714972 0.0007440228844042882 #1333, triangle 445
0.0006590963472055993 0.0005339358015837613 #1334, triangle 445
0.00037746419546552554 0.0006784133738640439 #1335, triangle 445
0.0006973451092454922 0.0007290906103191275 #1336, triangle 446
0.00040954470030157137 0.0008501241803182431 #1337, triangle 446
0.0004297766341892902 0.0008333122458269846 #1338, triangle 446
0.0002994932409735861 0.0007202198400874599 #1339, triangle 447
0.00036919467656181047 0.000664105241435154 #1340, triangle 447
0.0005292949229414157 0.00063595791497391 #1341, triangle 447
0.0005385033276369255 0.001410191723084248 #1342, triangle 448
0.0015514985843735928 0.00019718401811729633 #1343, triangle 448
0.0013304707001925388 0.0010490666450410308 #1344, triangle 448
0.0011039601418980916 0.000301352252017443 #1345, triangle 449
0.0009728951507703422 0.0007378921876821025 #1346, triangle 449
0.0004915060680726844 0.000983591854534299 #1347, triangle 449
0.0003512921821869087 0.00030037051663838653 #1348, triangle 450
0.00035733127711070614 0.0002882534302294626 #1349, triangle 450
0.00030908566173304126 0.00032702568377969025 #1350, triangle 450
0.0011417347003947265 0.0008874262886299674 #1351, triangle 451
0.0005080636328810603 0.001189446552127981 #1352, triangle 451
0.001318068110181509 0.00025419754017570213 #1353, triangle 451
0.00032379702374610926 0.0008310849661257144 #1354, triangle 452
0.0003176888631329252 0.000835004622123121 #1355, triangle 452
0.0006910398529332876 0.000683437840236141 #1356, triangle 452
0.000345891732174131 0.0008359404785124578 #1357, triangle 453
0.0007141227738662777 0.0006590520992212878 #1358, triangle 453
0.00038470666147896336 0.0008071759052083222 #1359, triangle 453
0.00028644672722706176 0.0008445230630962598 #1360, triangle 454
0.0003727911456581787 0.0007863523507507423 #1361, triangle 454
0.0006177881641953664 0.0007303786080746413 #1362, triangle 454
0.0006899935805261091 0.0006018847593712035 #1363, triangle 455
0.00035963621198318457 0.0007551933694638055 #1364, triangle 455
0.0002943696670311358 0.0008009108557041583 #1365, triangle 455
0.00036635362643330305 0.0005806911026390435 #1366, triangle 456
0.00046917960359964803 0.0005738780997308121 #1367, triangle 456
0.00030538912023349844 0.0006367544776104122 #1368, triangle 456
0.0002839083090563397 0.0006302218448964487 #1369, triangle 457
0.0005606690022061563 0.00046760417826909257 #1370, triangle 457
0.00034130624282160005 0.0005808352044446658 #1371, triangle 457
0.00032098580133266665 0.0008624518294343675 #1372, triangle 458
0.0003731111935896952 0.000826754514886845 #1373, triangle 458
0.0006657524317247808 0.0007346472001447823 #1374, triangle 458
0.00037352101416813686 0.0008892776841839636 #1375, triangle 459
0.0009307184347567755 0.00030702564208900756 #1376, triangle 459
0.000788670073896699 0.000708043273484613 #1377, triangle 459
0.00038779611138028915 0.0008389266400198748 #1378, triangle 460
0.0007126716953974726 0.0006905655367345277 #1379, triangle 460
0.0004025150846087628 0.0008272909353880714 #1380, triangle 460
0.0010312953088741248 0.005179895386707148 #1381, triangle 461
0.0011131131721562146 0.005151591794519611 #1382, triangle 461
0.00416459629627872 0.0041080400668923696 #1383, triangle 461
0.009520790909990499 0.007639809273237515 #1384, triangle 462
0.008590822560989987 0.00902131540441726 #1385, triangle 462
0.009268590640276832 0.007823675478205928 #1386, triangle 462
0.0003097434383692878 0.002033675592192425 #1387, triangle 463
0.001698825904077572 0.0014761388600460655 #1388, triangle 463
0.0006008950132500186 0.0019219642856686055 #1389, triangle 463
0.002059583935114459 0.009680985909828422 #1390, triangle 464
0.009748674457643177 0.0018581675621194304 #1391, triangle 464
0.00784103327730927 0.007705682193309013 #1392, triangle 464
0.0064109159195567655 0.006337845370933935 #1393, triangle 465
0.007978261168839346 0.0016063218943323599 #1394, triangle 465
0.0017116087889392612 0.007941689172625709 #1395, triangle 465
0.0031838121848374846 0.001691508047167607 #1396, triangle 466
0.001877900336240349 0.0030046313744432405 #1397, triangle 466
0.002841420862795896 0.0025098828634581402 #1398, triangle 466
0.002951810288128723 0.0026400874434148935 #1399, triangle 467
0.0035704511113079118 0.0004951428483994974 #1400, triangle 467
0.0009480702985049305 0.003414479421609371 #1401, triangle 467
0.001627330209377259 0.007994786692513179 #1402, triangle 468
0.006400328424880816 0.006395484406814283 #1403, triangle 468
0.001634456267697579 0.007992363529709143 #1404, triangle 468
0.00043687999545110055 0.0011683185077853507 #1405, triangle 469
0.0002760959828635944 0.0012474079926338229 #1406, triangle 469
0.0010562848565296504 0.0009000244413397101 #1407, triangle 469
0.0009585681467874624 0.000937283035368649 #1408, triangle 470
0.0005887755668139969 0.001105358413712388 #1409, triangle 470
0.0005757813315053353 0.001116708601222055 #1410, triangle 470
0.0009121842957717907 0.0009357154275360161 #1411, triangle 471
0.00040462083427726116 0.001122135194408921 #1412, triangle 471
0.0003839424827733962 0.0011341800460920339 #1413, triangle 471
0.0005611068466326138 0.001562668017667869 #1414, triangle 472
0.0003043728884964891 0.0016769798439213422 #1415, triangle 472
0.0014193669299652728 0.001192507601786187 #1416, triangle 472
0.0009034362795567155 0.0010422511165094777 #1417, triangle 473
0.0003020850641114783 0.001233390621426091 #1418, triangle 473
0.00043879293573544797 0.0011629471186893994 #1419, triangle 473
0.0003715455672013431 0.0013160500656029253 #1420, triangle 474
0.00045778131198280465 0.0012699573772444906 #1421, triangle 474
0.0010980789002925223 0.0010075036550887104 #1422, triangle 474
0.001327521908862888 0.001115858091555649 #1423, triangle 475
0.000956502399571777 0.0013242317876283663 #1424, triangle 475
0.000849091375311623 0.0014411191097991613 #1425, triangle 475
0.001792393612487929 0.00034388467074760696 #1426, triangle 476
0.0015708559627915072 0.001166219252052579 #1427, triangle 476
0.0007304636087907019 0.0015876001282126835 #1428, triangle 476
0.0033574840463709153 0.000715766943179485 #1429, triangle 477
0.0007440173768051018 0.003347232671163698 #1430, triangle 477
0.00269792463940602 0.002677466200188382 #1431, triangle 477
0.0003277983019777903 0.0013376970484553809 #1432, triangle 478
0.0004289111386584613 0.001289151528449305 #1433, triangle 478
0.0010154646908199741 0.0011113970067136987 #1434, triangle 478
0.0034337960539727527 0.0074628355540600965 #1435, triangle 479
0.0044551076446516895 0.006501194751609093 #1436, triangle 479
0.006876578626366626 0.005079559381565557 #1437, triangle 479
0.0028532392377030613 0.003132684349068677 #1438, triangle 480
0.0036690705162521226 0.0009722160535578867 #1439, triangle 480
0.003808876360597388 0.0005638507325050311 #1440, triangle 480
0.0030286848571760617 0.0033760530074909856 #1441, triangle 481
0.003913116145851276 0.001079424490798771 #1442, triangle 481
0.004086927842125295 0.0005752012707258302 #1443, triangle 481
0.0008362075014377497 0.0001561558584450967 #1444, triangle 482
0.0004181915525061465 0.0006696345630453095 #1445, triangle 482
0.0007724445824270486 0.00044197123551799274 #1446, triangle 482
0.0010076814392605108 0.0006577273986585977 #1447, triangle 483
0.0011263066713778137 0.00010342762047910939 #1448, triangle 483
0.0004788042185582892 0.0009509502473516848 #1449, triangle 483
0.0026988081361986444 0.0003561589200396448 #1450, triangle 484
0.0007609824784933465 0.002555351918802806 #1451, triangle 484
0.0022476747862788717 0.001961136114996881 #1452, triangle 484
