ASPECT RATIOS FOR JACOBIAN
1.0400456223549628 #407, triangle 136
1.0774455216355627 #408, triangle 136
1.0263006170036193 #409, triangle 137
1.2010496645971105 #410, triangle 137
1.0211885618963081 #411, triangle 137
1.1095514610637616 #412, triangle 138
1.068460565696851 #413, triangle 138
1.0748591305762885 #414, triangle 138
1.0717369830333667 #415, triangle 139
1.0432767833963437 #416, triangle 139
1.0783450824285512 #417, triangle 139
1.0459986371033738 #418, triangle 140
1.0695841186588637 #419, triangle 140
1.001093886976423 #420, triangle 140
1.1451912640303257 #421, triangle 141
1.0149300805766217 #422, triangle 141
1.014002136371734 #423, triangle 141
1.092805302425865 #424, triangle 142
1.0550916651962854 #425, triangle 142
1.0488609934161095 #426, triangle 142
1.238415299980858 #427, triangle 143
1.076229194458744 #428, triangle 143
1.0527724807857095 #429, triangle 143
1.026488840860197 #430, triangle 144
1.0425500478272787 #431, triangle 144
1.0911914989208567 #432, triangle 144
1.0098160539169 #433, triangle 145
1.0329620938009871 #434, triangle 145
1.1889694577689862 #435, triangle 145
1.0037718151944117 #436, triangle 146
1.1979274867685692 #437, triangle 146
1.0040979585048406 #438, triangle 146
1.2040298500262976 #439, triangle 147
1.3040584957501997 #440, triangle 147
1.1733206723361882 #441, triangle 147
1.0043493954322382 #442, triangle 148
1.0080957393296122 #443, triangle 148
1.1734521632276163 #444, triangle 148
1.0287264596731398 #445, triangle 149
1.0159174206823227 #446, triangle 149
1.0822251034142196 #447, triangle 149
1.0239644032278918 #448, triangle 150
1.080707750776636 #449, triangle 150
1.0361255425909175 #450, triangle 150
1.033543104456665 #451, triangle 151
1.1578815911193239 #452, triangle 151
1.071742854263925 #453, triangle 151
1.0079062421431175 #454, triangle 152
1.0900134292981594 #455, triangle 152
1.05501779221716 #456, triangle 152
1.0473245472215083 #457, triangle 153
1.0450205277184266 #458, triangle 153
1.1278492831315077 #459, triangle 153
1.0728650019130792 #460, triangle 154
1.0628627356249543 #461, triangle 154
1.0856489488450878 #462, triangle 154
1.2456620620956986 #463, triangle 155
1.0970825007642662 #464, triangle 155
1.0731548104602702 #465, triangle 155
1.0017488584599703 #466, triangle 156
1.3001858662865435 #467, triangle 156
1.0613755270386684 #468, triangle 156
1.0177603204487515 #469, triangle 157
1.0539302215911592 #470, triangle 157
1.1111045421076076 #471, triangle 157
1.004386018883615 #472, triangle 158
1.0844180065812854 #473, triangle 158
1.0374046852154406 #474, triangle 158
1.1395875926020722 #475, triangle 159
1.036330044784369 #476, triangle 159
1.0302146677151567 #477, triangle 159
1.1630995346494502 #478, triangle 160
1.1733249114295414 #479, triangle 160
1.022226279702532 #480, triangle 160
1.0070956284935613 #481, triangle 161
1.156217893188819 #482, triangle 161
1.1777166857284171 #483, triangle 161
1.0958655942099857 #484, triangle 162
1.322178135722277 #485, triangle 162
1.4342519991860323 #486, triangle 162
1.1833105268870552 #487, triangle 163
1.0020650701505076 #488, triangle 163
1.1581191478261144 #489, triangle 163
1.093501309203517 #490, triangle 164
1.0868640908447034 #491, triangle 164
1.0733072048953058 #492, triangle 164
1.0656182597419954 #493, triangle 165
1.1691728998526114 #494, triangle 165
1.2741116944816262 #495, triangle 165
1.007210060306228 #496, triangle 166
1.2400553686639464 #497, triangle 166
1.0245805645598234 #498, triangle 166
1.035474011961066 #499, triangle 167
1.0224891634194595 #500, triangle 167
1.1231239726662212 #501, triangle 167
1.1089256504369842 #502, triangle 168
1.108039871097953 #503, triangle 168
1.0536205975674915 #504, triangle 168
1.0319302512462794 #505, triangle 169
1.0773301249683613 #506, triangle 169
1.0317129263976315 #507, triangle 169
1.0811790595959054 #508, triangle 170
1.0688911310517004 #509, triangle 170
1.0691152034039626 #510, triangle 170
1.07761088708447 #511, triangle 171
1.1004344013952612 #512, triangle 171
1.0892088779704578 #513, triangle 171
1.1148119878209415 #514, triangle 172
1.1433931530316999 #515, triangle 172
1.3021356549438643 #516, triangle 172
1.18333560927364 #517, triangle 173
1.0498346955260902 #518, triangle 173
1.0936644833497664 #519, triangle 173
1.0036337851886104 #520, triangle 174
1.2197213647264336 #521, triangle 174
1.033427430734027 #522, triangle 174
1.0394587710805738 #523, triangle 175
1.0796572920979652 #524, triangle 175
1.0630991728816483 #525, triangle 175
1.033681595609998 #526, triangle 176
