SKEWS FOR JACOBIAN
0.3584883298479395 #1173, triangle 391
-0.09987943494338308 #1174, triangle 392
0.5931797053725014 #1175, triangle 392
-0.5758095957622517 #1176, triangle 392
1.1613584049492474 #1177, triangle 393
-0.49021260790545257 #1178, triangle 393
0.04131646071172623 #1179, triangle 393
-0.570110097091731 #1180, triangle 394
-0.11759774121230979 #1181, triangle 394
0.4499814797783619 #1182, triangle 394
-0.03707528416091452 #1183, triangle 395
0.3742411063629235 #1184, triangle 395
-0.5964852726133244 #1185, triangle 395
0.5628209152608065 #1186, triangle 396
-0.565782587465415 #1187, triangle 396
0.056176995173811674 #1188, triangle 396
0.3588310419375432 #1189, triangle 397
-0.5713910423871358 #1190, triangle 397
-0.027228206251040613 #1191, triangle 397
0.05334303991628323 #1192, triangle 398
0.5659753433031892 #1193, triangle 398
-0.5784885886914112 #1194, triangle 398
0.10698157294619152 #1195, triangle 399
0.596906345894767 #1196, triangle 399
-0.5619482169751052 #1197, triangle 399
-0.2239980573736993 #1198, triangle 400
0.4198351234897875 #1199, triangle 400
-0.7181712448077213 #1200, triangle 400
-0.016664706427444186 #1201, triangle 401
0.613704907389578 #1202, triangle 401
-0.4451439579564918 #1203, triangle 401
0.007699307387988278 #1204, triangle 402
0.7326979254879188 #1205, triangle 402
-0.4885891779394127 #1206, triangle 402
0.30165430585068537 #1207, triangle 403
0.8465096231554398 #1208, triangle 403
-0.36422921257560803 #1209, triangle 403
-0.13844731248501635 #1210, triangle 404
1.0477291826135913 #1211, triangle 404
-0.6216512249941533 #1212, triangle 404
0.28875807190077024 #1213, triangle 405
1.7300395330507419 #1214, triangle 405
-0.28892567157186727 #1215, triangle 405
-0.8919530817834429 #1216, triangle 406
0.15134912610422213 #1217, triangle 406
0.6571655841226454 #1218, triangle 406
-0.9660150969947962 #1219, triangle 407
-0.17064641900791166 #1220, triangle 407
0.17483541122840782 #1221, triangle 407
-0.08792991735397694 #1222, triangle 408
-1.4522030364209215 #1223, triangle 408
-0.5586479880127861 #1224, triangle 408
-1.3411538821212126 #1225, triangle 409
-0.2602641546188463 #1226, triangle 409
0.27857896657299874 #1227, triangle 409
-0.8780128779459728 #1228, triangle 410
-0.18136875494542384 #1229, triangle 410
0.20057624388720305 #1230, triangle 410
-0.6492418642428176 #1231, triangle 411
-0.16341806632714792 #1232, triangle 411
0.4853042919565025 #1233, triangle 411
-0.9189988898284047 #1234, triangle 412
-0.3215651017522142 #1235, triangle 412
0.5084403784097411 #1236, triangle 412
0.6650425936834488 #1237, triangle 413
-0.46023182304783594 #1238, triangle 413
0.18237855060440541 #1239, triangle 413
-0.7567661926342069 #1240, triangle 414
-0.21997453223902194 #1241, triangle 414
0.5329884523906364 #1242, triangle 414
-0.421176481211424 #1243, triangle 415
0.37611344634856414 #1244, triangle 415
0.9986803093458293 #1245, triangle 415
0.5959552949652164 #1246, triangle 416
-0.6079576966689528 #1247, triangle 416
-0.1086052473510741 #1248, triangle 416
0.560494761289239 #1249, triangle 417
-0.8605831133342601 #1250, triangle 417
-0.2622707260463079 #1251, triangle 417
0.3863879431699114 #1252, triangle 418
-0.830732793006272 #1253, triangle 418
-0.29464332761720996 #1254, triangle 418
-0.941216242539704 #1255, triangle 419
-0.34094166158045935 #1256, triangle 419
0.3818449246413637 #1257, triangle 419
0.9933391165713165 #1258, triangle 420
-0.41535842667290473 #1259, triangle 420
0.37913042512405315 #1260, triangle 420
-0.445209111164226 #1261, triangle 421
0.24497980569187278 #1262, triangle 421
0.7933799506661552 #1263, triangle 421
0.6899619534007131 #1264, triangle 422
-0.4393829904279922 #1265, triangle 422
0.2306215699213937 #1266, triangle 422
0.44685864282510623 #1267, triangle 423
-0.9192014033876202 #1268, triangle 423
-0.3279786157079334 #1269, triangle 423
0.86373481968009 #1270, triangle 424
-0.5199065813052344 #1271, triangle 424
0.27667942176870963 #1272, triangle 424
-0.7705541174120257 #1273, triangle 425
-0.2879382040983105 #1274, triangle 425
0.3280565762114606 #1275, triangle 425
0.9071384844237226 #1276, triangle 426
-0.34681671128474306 #1277, triangle 426
0.3547658207142563 #1278, triangle 426
-0.29381914942388143 #1279, triangle 427
0.4401984977992672 #1280, triangle 427
-0.8722345355385936 #1281, triangle 427
0.4765951037506628 #1282, triangle 428
-0.7196441444134726 #1283, triangle 428
-0.19983174470205237 #1284, triangle 428
-0.8655161412534128 #1285, triangle 429
-0.3083303034317315 #1286, triangle 429
0.34177063894421805 #1287, triangle 429
0.07947393828267217 #1288, triangle 430
0.5486850036164892 #1289, triangle 430
-0.5602299294515948 #1290, triangle 430
0.7892918883200609 #1291, triangle 431
-0.5116923101984933 #1292, triangle 431
0.2370677716796517 #1293, triangle 431
0.517210878470287 #1294, triangle 432
-0.5334140772643209 #1295, triangle 432
0.09738050176001481 #1296, triangle 432
0.27101519552971176 #1297, triangle 433
0.7407032275339054 #1298, triangle 433
-0.40482413964615 #1299, triangle 433
0.36543695852989977 #1300, triangle 434
0.9497202290985373 #1301, triangle 434
-0.42759485455219665 #1302, triangle 434
-0.32564066022007926 #1303, triangle 435
0.3206318636254322 #1304, triangle 435
0.8120546153287175 #1305, triangle 435
-0.34972936088596385 #1306, triangle 436
0.3639806204721213 #1307, triangle 436
-0.8986867556922783 #1308, triangle 436
0.34899017719370856 #1309, triangle 437
-0.7477028767711441 #1310, triangle 437
-0.283252501449563 #1311, triangle 437
0.5082096058906359 #1312, triangle 438
-0.8553452326646647 #1313, triangle 438
-0.25372416247348417 #1314, triangle 438
-0.3700644537141654 #1315, triangle 439
0.29686053993869 #1316, triangle 439
0.808234051628769 #1317, triangle 439
-0.364958588044071 #1318, triangle 440
0.25060950025746814 #1319, triangle 440
0.6931270153323806 #1320, triangle 440
-0.9775892967829424 #1321, triangle 441
-0.3774340757144094 #1322, triangle 441
0.4194254834221702 #1323, triangle 441
-0.3900366368513824 #1324, triangle 442
0.41333515061178816 #1325, triangle 442
-0.9951172218642615 #1326, triangle 442
-0.8998994660329207 #1327, triangle 443
-0.34893979484577303 #1328, triangle 443
0.39626146024147396 #1329, triangle 443
-0.7439642174458915 #1330, triangle 444
-0.2718279524483197 #1331, triangle 444
0.42959247366851855 #1332, triangle 444
0.8350993300320326 #1333, triangle 445
-0.3740890911921655 #1334, triangle 445
0.2847968612783161 #1335, triangle 445
-1.0094540166961508 #1336, triangle 446
-0.38538427621110516 #1337, triangle 446
0.39786284009745915 #1338, triangle 446
-0.25224731484883456 #1339, triangle 447
0.4591317378311747 #1340, triangle 447
-0.778547787067783 #1341, triangle 447
-0.33076760274057687 #1342, triangle 448
0.26167816926989035 #1343, triangle 448
0.6771887988140693 #1344, triangle 448
0.7443958730526085 #1345, triangle 449
-0.345873164956521 #1346, triangle 449
0.2887768538393555 #1347, triangle 449
1.0253192694886992 #1348, triangle 450
-0.4209597928773638 #1349, triangle 450
0.4045393639368567 #1350, triangle 450
-0.22995881234995885 #1351, triangle 451
0.4436002555684494 #1352, triangle 451
-0.7245658410715208 #1353, triangle 451
-0.35280180316000137 #1354, triangle 452
0.3782110398856335 #1355, triangle 452
-0.8886154923671646 #1356, triangle 452
0.37823556915034423 #1357, triangle 453
-0.896952099627404 #1358, triangle 453
-0.3652891339135019 #1359, triangle 453
0.6915376739754099 #1360, triangle 454
-0.4144602546014936 #1361, triangle 454
0.23231146266184854 #1362, triangle 454
-0.42157455794210735 #1363, triangle 455
0.3157659561077779 #1364, triangle 455
0.9229927874903546 #1365, triangle 455
-0.40235342837506904 #1366, triangle 456
0.36152390164956016 #1367, triangle 456
0.9926294397767627 #1368, triangle 456
0.7332798533355742 #1369, triangle 457
-0.4262856043271127 #1370, triangle 457
0.24033809409206577 #1371, triangle 457
0.356039633354362 #1372, triangle 458
-0.9228361525113125 #1373, triangle 458
-0.35177160311837025 #1374, triangle 458
-0.7285261476321426 #1375, triangle 459
-0.224507704577149 #1376, triangle 459
0.4783991792473928 #1377, triangle 459
-0.765389474372474 #1378, triangle 460
-0.22442736836548752 #1379, triangle 460
0.45513892934681566 #1380, triangle 460
0.3613247277956571 #1381, triangle 461
-0.8467467149009561 #1382, triangle 461
-0.31433852816519786 #1383, triangle 461
0.46667651918748987 #1384, triangle 462
-0.8644980733770737 #1385, triangle 462
-0.29479655729440957 #1386, triangle 462
0.325140048802283 #1387, triangle 463
0.8095504575874407 #1388, triangle 463
-0.36882182749755593 #1389, triangle 463
-0.33534353282590573 #1390, triangle 464
0.3172008772038481 #1391, triangle 464
0.7842923478266114 #1392, triangle 464
0.7488751930211451 #1393, triangle 465
-0.44239491305045864 #1394, triangle 465
0.26130487534993574 #1395, triangle 465
0.24788275237549492 #1396, triangle 466
0.7142503576075384 #1397, triangle 466
-0.44223405944181604 #1398, triangle 466
0.7055691870570132 #1399, triangle 467
-0.39167906829537386 #1400, triangle 467
0.259269881264038 #1401, triangle 467
0.75512954365388 #1402, triangle 468
-0.40136628707595406 #1403, triangle 468
0.2625082779275365 #1404, triangle 468
0.8167809359334693 #1405, triangle 469
-0.33806575886592855 #1406, triangle 469
0.32485957525602804 #1407, triangle 469
-0.27706006506001635 #1408, triangle 470
0.3675018890978956 #1409, triangle 470
-0.7671938913255042 #1410, triangle 470
0.24980334921963473 #1411, triangle 471
0.7276925968162025 #1412, triangle 471
-0.38194422765953534 #1413, triangle 471
-0.3592599552874142 #1414, triangle 472
0.3184332081871933 #1415, triangle 472
0.7769342566640947 #1416, triangle 472
0.8612089920669322 #1417, triangle 473
-0.37752424415287955 #1418, triangle 473
0.34679726967722146 #1419, triangle 473
0.3608134828065783 #1420, triangle 474
-0.8599456592302401 #1421, triangle 474
-0.3157932194617006 #1422, triangle 474
0.295721845955998 #1423, triangle 475
0.773809548253574 #1424, triangle 475
-0.38842694004557454 #1425, triangle 475
-0.696833578638172 #1426, triangle 476
-0.2320597063497282 #1427, triangle 476
0.43834199144396074 #1428, triangle 476
0.31157601324149725 #1429, triangle 477
0.7914109789188063 #1430, triangle 477
-0.31965992345724 #1431, triangle 477
-0.900787790743009 #1432, triangle 478
-0.31729512601404325 #1433, triangle 478
0.39792455926440157 #1434, triangle 478
0.6893820332702885 #1435, triangle 479
-0.21135272398820984 #1436, triangle 479
0.17046549264384953 #1437, triangle 479
0.6283477047458534 #1438, triangle 480
-0.8464578913994774 #1439, triangle 480
-0.16110881675596556 #1440, triangle 480
-0.7404052240754291 #1441, triangle 481
-0.18732010986300457 #1442, triangle 481
0.2362742970517988 #1443, triangle 481
1.039852361713802 #1444, triangle 482
-0.19232143451781478 #1445, triangle 482
0.1864765006379011 #1446, triangle 482
-1.0346638283740286 #1447, triangle 483
-0.26455276969586383 #1448, triangle 483
0.9983153169561019 #1449, triangle 483
1.2613140836390142 #1450, triangle 484
-0.10863560386207748 #1451, triangle 484
0.30525564119332876 #1452, triangle 484
0.9985258359061293 #1453, triangle 485
-0.6614998750830174 #1454, triangle 485
0.21911005958196067 #1455, triangle 485
-0.4652394201562401 #1456, triangle 486
0.36098912370409636 #1457, triangle 486
0.9017111187929027 #1458, triangle 486
-0.40428311280095647 #1459, triangle 487
0.3095727938852488 #1460, triangle 487
0.7852662328987722 #1461, triangle 487
0.713534680057066 #1462, triangle 488
-0.4654165146053857 #1463, triangle 488
0.2801847151236567 #1464, triangle 488
0.8394686201041058 #1465, triangle 489
-0.37302911046051646 #1466, triangle 489
0.3204935935502724 #1467, triangle 489
0.31426355955129653 #1468, triangle 490
0.6240094894800344 #1469, triangle 490
-0.317576027064629 #1470, triangle 490
0.29212037039850886 #1471, triangle 491
-0.9064589024027334 #1472, triangle 491
-0.32085772242942284 #1473, triangle 491
-0.8987371866861052 #1474, triangle 492
-0.3211949643758578 #1475, triangle 492
0.31087195965770703 #1476, triangle 492
-0.3328006839333083 #1477, triangle 493
0.337028957058869 #1478, triangle 493
-0.9889058354899635 #1479, triangle 493
-0.38243682449325445 #1480, triangle 494
0.3271270839638994 #1481, triangle 494
0.7431161112170701 #1482, triangle 494
-0.8122074910853164 #1483, triangle 495
-0.2968565498385101 #1484, triangle 495
0.3093901997299345 #1485, triangle 495
-0.3244912868521056 #1486, triangle 496
0.27681534435624305 #1487, triangle 496
0.7470018514555827 #1488, triangle 496
-0.24165785617569574 #1489, triangle 497
0.3964577341170061 #1490, triangle 497
-0.7212357703201125 #1491, triangle 497
0.8268944996593298 #1492, triangle 498
-0.8020174942187375 #1493, triangle 498
0.19315228152104266 #1494, triangle 498
-0.1039172960100965 #1495, triangle 499
0.31384320489981754 #1496, triangle 499
-1.0157927346768834 #1497, triangle 499
0.31244461812515906 #1498, triangle 500
-1.3311345496656437 #1499, triangle 500
-0.18107731606646799 #1500, triangle 500
0.20704709372634705 #1501, triangle 501
1.2098037097522363 #1502, triangle 501
-0.20929461500509683 #1503, triangle 501
-0.21330644287308304 #1504, triangle 502
0.32521068178415663 #1505, triangle 502
1.4545804025060536 #1506, triangle 502
-1.2106694600880237 #1507, triangle 503
-0.22227554757243684 #1508, triangle 503
0.23168987856856865 #1509, triangle 503
-0.8345951423815474 #1510, triangle 504
-0.17570176951841365 #1511, triangle 504
0.1963710064258573 #1512, triangle 504
-1.3190079901010237 #1513, triangle 505
-0.4228956516175821 #1514, triangle 505
0.05141687605038655 #1515, triangle 505
0.8472677465836909 #1516, triangle 506
-0.7991892705017939 #1517, triangle 506
0.14164331068991126 #1518, triangle 506
0.8733177006596651 #1519, triangle 507
-0.4587473540032358 #1520, triangle 507
0.03508530489969804 #1521, triangle 507
0.642065019296167 #1522, triangle 508
-0.5742388171908281 #1523, triangle 508
0.12007338317104582 #1524, triangle 508
-0.9225907871314263 #1525, triangle 509
0.03553581035735422 #1526, triangle 509
0.42462758841865766 #1527, triangle 509
0.612961918944237 #1528, triangle 510
-0.5479163672941534 #1529, triangle 510
0.13649026986345678 #1530, triangle 510
-0.17174138597759697 #1531, triangle 511
0.5078775184966808 #1532, triangle 511
-0.6802557755263635 #1533, triangle 511
0.8163503472266632 #1534, triangle 512
-0.4227519791280341 #1535, triangle 512
0.2853064930746506 #1536, triangle 512
0.1919349784211905 #1537, triangle 513
0.8219053151158545 #1538, triangle 513
-0.47161829162643193 #1539, triangle 513
-0.7520830147505518 #1540, triangle 514
-0.2743231235302131 #1541, triangle 514
0.36269006476357735 #1542, triangle 514
-0.7291173611481468 #1543, triangle 515
-0.2900155605326323 #1544, triangle 515
0.31468359642753674 #1545, triangle 515
-0.4909019003143881 #1546, triangle 516
-0.06019330845386387 #1547, triangle 516
0.5324400244379233 #1548, triangle 516
0.41977942925717077 #1549, triangle 517
-0.6599340688394613 #1550, triangle 517
-0.1905025484905065 #1551, triangle 517
0.8118227427147788 #1552, triangle 518
-0.4768721966334089 #1553, triangle 518
-0.04475372588019531 #1554, triangle 518
-0.5688698848713467 #1555, triangle 519
0.04924610661753207 #1556, triangle 519
0.43998833973672935 #1557, triangle 519
-0.40435245041162526 #1558, triangle 520
0.3145170598879695 #1559, triangle 520
0.7834493426140804 #1560, triangle 520
-0.3294299797602783 #1561, triangle 521
0.3544290878797995 #1562, triangle 521
-0.9375648700631152 #1563, triangle 521
-0.8992420723209663 #1564, triangle 522
-0.29726205052124066 #1565, triangle 522
0.38030567840610446 #1566, triangle 522
0.32726370861826426 #1567, triangle 523
-0.8189773451024648 #1568, triangle 523
-0.3220562452724791 #1569, triangle 523
0.8337049305998899 #1570, triangle 524
-0.4175264261075366 #1571, triangle 524
0.28914749785691357 #1572, triangle 524
-0.37324171302381665 #1573, triangle 525
0.31414722859938177 #1574, triangle 525
0.8067914975769274 #1575, triangle 525
-0.4018341656325275 #1576, triangle 526
0.3111716671147376 #1577, triangle 526
0.8213335753886816 #1578, triangle 526
-0.38062970255984635 #1579, triangle 527
0.29970212940549296 #1580, triangle 527
0.8008438217286621 #1581, triangle 527
-0.5315573112345195 #1582, triangle 528
0.22854977636491722 #1583, triangle 528
0.7849650659275439 #1584, triangle 528
-0.8992100828992697 #1585, triangle 529
-0.3419284572492088 #1586, triangle 529
0.384505960919925 #1587, triangle 529
-0.30778421711450915 #1588, triangle 530
0.336983629799636 #1589, triangle 530
-0.7797035780560446 #1590, triangle 530
0.3421277269214508 #1591, triangle 531
-0.902132833489224 #1592, triangle 531
-0.3235403458358047 #1593, triangle 531
-0.28274208562659603 #1594, triangle 532
0.38641879454139866 #1595, triangle 532
-0.7508580404005886 #1596, triangle 532
-0.40836208861908757 #1597, triangle 533
0.43209640908968916 #1598, triangle 533
-1.0523606980938958 #1599, triangle 533
-0.4341198926143646 #1600, triangle 534
0.2593796967745074 #1601, triangle 534
0.7103339466693589 #1602, triangle 534
0.2887333474973062 #1603, triangle 535
0.7106825277935187 #1604, triangle 535
-0.3236905957680719 #1605, triangle 535
0.2947588938887561 #1606, triangle 536
-0.6983304792827594 #1607, triangle 536
-0.2683991280915732 #1608, triangle 536
0.4315127600343854 #1609, triangle 537
-0.7144021366539248 #1610, triangle 537
-0.2467528207032145 #1611, triangle 537
-0.9062053272829835 #1612, triangle 538
-0.3293541682383004 #1613, triangle 538
0.42512434034647845 #1614, triangle 538
0.7164824396855977 #1615, triangle 539
-0.3495444578196762 #1616, triangle 539
0.26461481701491846 #1617, triangle 539
0.32200146371483707 #1618, triangle 540
-0.8583496436458247 #1619, triangle 540
-0.32534995903453473 #1620, triangle 540
-0.38099813089166545 #1621, triangle 541
0.2564788491405386 #1622, triangle 541
0.7128587790723508 #1623, triangle 541
-0.8273139877105096 #1624, triangle 542
-0.33449979451243517 #1625, triangle 542
0.3728293258767002 #1626, triangle 542
0.35255130490305386 #1627, triangle 543
-0.7552311162038855 #1628, triangle 543
-0.29231723122438996 #1629, triangle 543
0.2641976410098819 #1630, triangle 544
0.8031391875170154 #1631, triangle 544
-0.39529306918844803 #1632, triangle 544
-0.28567979704181395 #1633, triangle 545
0.42677466756758564 #1634, triangle 545
-0.8245419992123243 #1635, triangle 545
0.3943751805531654 #1636, triangle 546
-0.8183517181011547 #1637, triangle 546
-0.2920049701854638 #1638, triangle 546
0.7795364763113141 #1639, triangle 547
-0.5091712057859652 #1640, triangle 547
0.2334170652125322 #1641, triangle 547
-0.9140100112983953 #1642, triangle 548
-0.2843123809662201 #1643, triangle 548
0.44392439818121554 #1644, triangle 548
0.4254078780177923 #1645, triangle 549
-0.7460959339263024 #1646, triangle 549
-0.24402287166454828 #1647, triangle 549
0.4043609483170429 #1648, triangle 550
-0.8910057721833152 #1649, triangle 550
-0.33308064098016577 #1650, triangle 550
0.8408217346925676 #1651, triangle 551
-0.35311487031872363 #1652, triangle 551
0.329134618259158 #1653, triangle 551
0.7100440870112872 #1654, triangle 552
-0.4923315972467586 #1655, triangle 552
0.23280554869259615 #1656, triangle 552
0.37064508841060406 #1657, triangle 553
-0.7358448147820641 #1658, triangle 553
-0.2546113859487482 #1659, triangle 553
-0.2726548317326417 #1660, triangle 554
0.4306665451446796 #1661, triangle 554
-0.7706579422778468 #1662, triangle 554
-0.3353419741902312 #1663, triangle 555
0.2976307433948419 #1664, triangle 555
0.7435517248515242 #1665, triangle 555
-0.337500869643328 #1666, triangle 556
0.3588778687972612 #1667, triangle 556
-0.8662128784089485 #1668, triangle 556
0.4189218836251411 #1669, triangle 557
-0.8379570597624755 #1670, triangle 557
-0.3173271521389533 #1671, triangle 557
-0.30172719866054687 #1672, triangle 558
0.45802298446016365 #1673, triangle 558
-0.8696781431975278 #1674, triangle 558
-0.36763809811125325 #1675, triangle 559
0.32510914085615455 #1676, triangle 559
0.8462246924739563 #1677, triangle 559
0.32105545571463673 #1678, triangle 560
0.8380405250023413 #1679, triangle 560
-0.3682579700023029 #1680, triangle 560
0.830124639035168 #1681, triangle 561
-0.353606108476335 #1682, triangle 561
0.3262517478458149 #1683, triangle 561
-0.3270254968637928 #1684, triangle 562
0.44276287602794795 #1685, triangle 562
-0.8699441236263398 #1686, triangle 562
-0.7616265622007387 #1687, triangle 563
-0.2809455381765796 #1688, triangle 563
0.3912449385157588 #1689, triangle 563
0.6848450068706493 #1690, triangle 564
-0.34190579182071357 #1691, triangle 564
0.2596933650712649 #1692, triangle 564
0.24016605252412118 #1693, triangle 565
0.7447978949933828 #1694, triangle 565
-0.3974286107953573 #1695, triangle 565
-0.34934637245222544 #1696, triangle 566
0.4467495199043942 #1697, triangle 566
-0.875596759349731 #1698, triangle 566
-0.8058424179619272 #1699, triangle 567
-0.2963715810260071 #1700, triangle 567
0.33574100150495845 #1701, triangle 567
-0.9074889310126119 #1702, triangle 568
-0.3467771877791832 #1703, triangle 568
0.3311941512323239 #1704, triangle 568
-0.3445516436896122 #1705, triangle 569
0.3236966986058761 #1706, triangle 569
-0.9108408427668844 #1707, triangle 569
-0.7040436375122191 #1708, triangle 570
-0.2645355612528517 #1709, triangle 570
0.4012438545689447 #1710, triangle 570
-0.8798154257553567 #1711, triangle 571
-0.25232713695843306 #1712, triangle 571
0.47821123795738196 #1713, triangle 571
0.3961236324349686 #1714, triangle 572
-0.8002810297410677 #1715, triangle 572
-0.310667932103231 #1716, triangle 572
-0.255524275570254 #1717, triangle 573
0.40694813592619805 #1718, triangle 573
-0.693164584495599 #1719, triangle 573
-0.4228301905815477 #1720, triangle 574
0.24106839484605894 #1721, triangle 574
0.7137906467033936 #1722, triangle 574
-0.2770986145069294 #1723, triangle 575
0.42639652177542764 #1724, triangle 575
-0.8355341519098202 #1725, triangle 575
-0.3971330536297611 #1726, triangle 576
0.33367305053124424 #1727, triangle 576
0.8476650287484117 #1728, triangle 576
-0.7346615997727612 #1729, triangle 577
-0.277171734024781 #1730, triangle 577
0.3173507918144949 #1731, triangle 577
0.34784032362316114 #1732, triangle 578
-0.6977865644327484 #1733, triangle 578
-0.2590184957749329 #1734, triangle 578
0.3364860024854929 #1735, triangle 579
-0.7297487279132943 #1736, triangle 579
-0.2590588561543456 #1737, triangle 579
0.3627876064462254 #1738, triangle 580
-0.8186066908490282 #1739, triangle 580
-0.3093632586913394 #1740, triangle 580
-0.8489534994374277 #1741, triangle 581
-0.33660538408103596 #1742, triangle 581
0.3396034214343219 #1743, triangle 581
0.30168942079799393 #1744, triangle 582
0.7928345252155156 #1745, triangle 582
-0.4405797406977951 #1746, triangle 582
0.8177112105392159 #1747, triangle 583
-0.3351987628687621 #1748, triangle 583
0.30109083097066647 #1749, triangle 583
0.8363955547963082 #1750, triangle 584
-0.32481607297508136 #1751, triangle 584
0.3263403736440958 #1752, triangle 584
0.3367655763440304 #1753, triangle 585
-0.8056704113382629 #1754, triangle 585
-0.31771887302991886 #1755, triangle 585
-0.9297037419232262 #1756, triangle 586
-0.37763797505538726 #1757, triangle 586
0.39101825943382945 #1758, triangle 586
-0.7128036208424542 #1759, triangle 587
-0.21006922035823455 #1760, triangle 587
0.49158295690761705 #1761, triangle 587
-0.2550229121194418 #1762, triangle 588
0.3406947340168447 #1763, triangle 588
-0.6709356478641622 #1764, triangle 588
-0.26020501795873646 #1765, triangle 589
0.35465024856966637 #1766, triangle 589
-0.7045433023259189 #1767, triangle 589
-0.1744644210363286 #1768, triangle 590
0.6376164500755224 #1769, triangle 590
-0.756498461441065 #1770, triangle 590
-0.30985577554576865 #1771, triangle 591
0.3605956089438014 #1772, triangle 591
-0.8096392750346324 #1773, triangle 591
0.3403939291419654 #1774, triangle 592
0.8977941055915599 #1775, triangle 592
-0.3456505796113776 #1776, triangle 592
-0.24437789366792548 #1777, triangle 593
0.46970263160341125 #1778, triangle 593
-0.7140414483485286 #1779, triangle 593
0.4383976773397524 #1780, triangle 594
-0.7519903192225802 #1781, triangle 594
-0.2563853232559106 #1782, triangle 594
0.4412888962823336 #1783, triangle 595
-0.9125373334063231 #1784, triangle 595
-0.3095904748949545 #1785, triangle 595
0.3753075148866691 #1786, triangle 596
-0.8482702110386928 #1787, triangle 596
-0.3327804058177723 #1788, triangle 596
-0.3367850659444038 #1789, triangle 597
0.37057308552238444 #1790, triangle 597
-0.840828471927876 #1791, triangle 597
-0.42969717937385415 #1792, triangle 598
0.2992709409737832 #1793, triangle 598
0.8632753331052099 #1794, triangle 598
0.3159327879122455 #1795, triangle 599
0.8769408758732832 #1796, triangle 599
-0.4179920986866491 #1797, triangle 599
-0.30688744226909415 #1798, triangle 600
0.4468708874995565 #1799, triangle 600
-0.7740171160805848 #1800, triangle 600
-0.39339790602885566 #1801, triangle 601
0.28683185767975633 #1802, triangle 601
0.903948311595697 #1803, triangle 601
-0.8960451828231348 #1804, triangle 602
-0.3162335058338275 #1805, triangle 602
0.44694307933634764 #1806, triangle 602
-0.7773202874197321 #1807, triangle 603
-0.3153977742031805 #1808, triangle 603
0.3368386157314728 #1809, triangle 603
-0.31408234606968827 #1810, triangle 604
0.38512860885138384 #1811, triangle 604
-0.7915127623969568 #1812, triangle 604
0.43819622787396634 #1813, triangle 605
-0.7315443970977803 #1814, triangle 605
-0.2670998772001618 #1815, triangle 605
0.29507854673601835 #1816, triangle 606
0.9071247035108677 #1817, triangle 606
-0.4291378300532644 #1818, triangle 606
0.38406832124410295 #1819, triangle 607
-0.8872324977846748 #1820, triangle 607
-0.3526906014177905 #1821, triangle 607
0.2749315745577517 #1822, triangle 608
0.8292711864602024 #1823, triangle 608
-0.4315175152110902 #1824, triangle 608
-0.37146448718120706 #1825, triangle 609
0.34852350675691035 #1826, triangle 609
0.9065749903492548 #1827, triangle 609
0.8309997633251266 #1828, triangle 610
-0.3839246878601217 #1829, triangle 610
0.3040859988776652 #1830, triangle 610
0.8207570280938845 #1831, triangle 611
-0.3936973118579718 #1832, triangle 611
0.28294839160939933 #1833, triangle 611
0.3155169030731764 #1834, triangle 612
0.871689567454313 #1835, triangle 612
-0.38295184725332637 #1836, triangle 612
-0.41845345200148465 #1837, triangle 613
0.33848552448440955 #1838, triangle 613
0.9174300934544974 #1839, triangle 613
-0.3032465412559241 #1840, triangle 614
0.44348032939955817 #1841, triangle 614
-0.8021478822565046 #1842, triangle 614
-0.8987905923055107 #1843, triangle 615
-0.34808087311771424 #1844, triangle 615
0.37725946471668903 #1845, triangle 615
0.4123074725215842 #1846, triangle 616
-0.7341642663482282 #1847, triangle 616
-0.26822405771209235 #1848, triangle 616
0.3738586258016254 #1849, triangle 617
-0.7467786702573618 #1850, triangle 617
-0.27765357611744906 #1851, triangle 617
-0.257160197145461 #1852, triangle 618
0.3396242681833142 #1853, triangle 618
-0.6667774924099614 #1854, triangle 618
-0.3806275346774939 #1855, triangle 619
0.248329259580255 #1856, triangle 619
0.7075704132896916 #1857, triangle 619
-0.46569137398195914 #1858, triangle 620
0.21447993477027794 #1859, triangle 620
0.7164637601430327 #1860, triangle 620
-0.34491408728970685 #1861, triangle 621
0.3046410783544934 #1862, triangle 621
0.7843651665106831 #1863, triangle 621
0.7520761274490778 #1864, triangle 622
-0.4616988817512145 #1865, triangle 622
0.23438970986791421 #1866, triangle 622
-0.39870559037158154 #1867, triangle 623
0.4356166763394191 #1868, triangle 623
-1.138479768093046 #1869, triangle 623
0.7661333310872084 #1870, triangle 624
-0.32364482179746246 #1871, triangle 624
0.2925604672783217 #1872, triangle 624
-0.8302914941343884 #1873, triangle 625
-0.2822114697916963 #1874, triangle 625
0.4421508560473214 #1875, triangle 625
0.831456680751998 #1876, triangle 626
-0.5665229789261186 #1877, triangle 626
0.2366555962940154 #1878, triangle 626
-0.05577441093421636 #1879, triangle 627
0.30353910888766167 #1880, triangle 627
-0.5259752081758973 #1881, triangle 627
0.2559551188488509 #1882, triangle 628
0.7163879576799604 #1883, triangle 628
-0.41663746255587647 #1884, triangle 628
0.8392959216573479 #1885, triangle 629
-0.5144566991342951 #1886, triangle 629
0.30894213605388676 #1887, triangle 629
0.44824698042402034 #1888, triangle 630
-0.8068955036987969 #1889, triangle 630
-0.26584733609434374 #1890, triangle 630
-0.34301484766679424 #1891, triangle 631
