SKEWS FOR SHAPE PARAMETERS
1.5710470402190995 #525, triangle 175
1.5710556935872595 #526, triangle 176
1.5703842324766373 #527, triangle 176
1.5711962651026121 #528, triangle 176
1.5713215799668265 #529, triangle 177
1.5710864163923524 #530, triangle 177
1.5704963372731766 #531, triangle 177
1.571172054650678 #532, triangle 178
1.5703331962730716 #533, triangle 178
1.5710840266084263 #534, triangle 178
1.570316936547856 #535, triangle 179
1.5710021464499244 #536, triangle 179
1.5705238479459556 #537, triangle 179
1.5702401154560923 #538, triangle 180
1.5705141128868536 #539, triangle 180
1.5710307567846533 #540, triangle 180
1.5704034786035297 #541, triangle 181
1.570663829581601 #542, triangle 181
1.5714541076057336 #543, triangle 181
1.5701573086436915 #544, triangle 182
1.5705153086888992 #545, triangle 182
1.5709124820514355 #546, triangle 182
1.5709597202941896 #547, triangle 183
1.570342145192872 #548, triangle 183
1.5704089526404759 #549, triangle 183
1.5713232785850113 #550, triangle 184
1.5711582222834817 #551, triangle 184
1.5705887797205489 #552, triangle 184
1.5704190682022203 #553, triangle 185
1.5710328726415956 #554, triangle 185
1.5703447556062178 #555, triangle 185
1.5712482572571416 #556, triangle 186
1.571199103934674 #557, triangle 186
1.5705586181503959 #558, triangle 186
1.5711128120673952 #559, triangle 187
1.5703474387767051 #560, triangle 187
1.5704211412676032 #561, triangle 187
1.5705200079014394 #562, triangle 188
1.569970429653111 #563, triangle 188
1.5707934969108324 #564, triangle 188
1.570517941589308 #565, triangle 189
1.5701188258857615 #566, triangle 189
1.5709019120020025 #567, triangle 189
1.570114148898625 #568, triangle 190
1.571017667233242 #569, triangle 190
1.5706366199381379 #570, triangle 190
1.5700079617183802 #571, triangle 191
1.5708290138171717 #572, triangle 191
1.5705046739142376 #573, triangle 191
1.570955081801435 #574, triangle 192
1.5705176831032996 #575, triangle 192
1.5701888558347936 #576, triangle 192
1.5715097538865257 #577, triangle 193
1.57114031799504 #578, triangle 193
1.5707833735271775 #579, triangle 193
1.5714483891208875 #580, triangle 194
1.5710132032576767 #581, triangle 194
1.570631067519278 #582, triangle 194
1.569981663928682 #583, triangle 195
1.5707783845973313 #584, triangle 195
1.5705397568130053 #585, triangle 195
1.5711054799216961 #586, triangle 196
1.5704716455504732 #587, triangle 196
1.5713483868689073 #588, triangle 196
1.5713731652134975 #589, triangle 197
1.5712103267374695 #590, triangle 197
1.5706790457951312 #591, triangle 197
1.570618221771665 #592, triangle 198
1.5715415948364058 #593, triangle 198
1.5710308691827275 #594, triangle 198
1.5705086536807848 #595, triangle 199
1.5711058795466095 #596, triangle 199
1.5703365887718752 #597, triangle 199
1.5704860795248952 #598, triangle 200
1.5710195541386915 #599, triangle 200
1.5702345867586105 #600, triangle 200
1.5702390629744847 #601, triangle 201
1.5712769934750634 #602, triangle 201
1.570713125666205 #603, triangle 201
1.5712851488673325 #604, triangle 202
1.570668755771582 #605, triangle 202
1.571192239386177 #606, triangle 202
1.5711777611598612 #607, triangle 203
1.570724341565338 #608, triangle 203
1.5714441087804054 #609, triangle 203
1.5705350216128153 #610, triangle 204
1.5701832134946578 #611, triangle 204
1.5710156642679296 #612, triangle 204
1.5704345904186412 #613, triangle 205
1.5703409940384632 #614, triangle 205
1.5710990939156542 #615, triangle 205
1.5706690014719138 #616, triangle 206
1.5713110081878627 #617, triangle 206
1.5712276284455948 #618, triangle 206
1.5714265322254104 #619, triangle 207
1.5711464423960877 #620, triangle 207
1.5706600179401446 #621, triangle 207
1.5707039704938104 #622, triangle 208
1.570192430933512 #623, triangle 208
1.5711151371379553 #624, triangle 208
1.5712343712500079 #625, triangle 209
1.5712912631057891 #626, triangle 209
1.570648197830466 #627, triangle 209
1.570065314279485 #628, triangle 210
1.5710309212843747 #629, triangle 210
1.5706686557024734 #630, triangle 210
1.5704699440606922 #631, triangle 211
1.5699429337839854 #632, triangle 211
1.5707843460524937 #633, triangle 211
1.5705808793516274 #634, triangle 212
1.5702195301886446 #635, triangle 212
1.5711372245312423 #636, triangle 212
1.5713456794450835 #637, triangle 213
1.5712480542460288 #638, triangle 213
1.5707722512589168 #639, triangle 213
1.5706313859600742 #640, triangle 214
1.5701180193431195 #641, triangle 214
1.5710672803321668 #642, triangle 214
1.571138585029931 #643, triangle 215
1.5712410710223272 #644, triangle 215
1.5705607923481633 #645, triangle 215
1.5704878772353268 #646, triangle 216
1.571222394751284 #647, triangle 216
1.5711836340271335 #648, triangle 216
1.5710922309115967 #649, triangle 217
1.570388870582209 #650, triangle 217
1.5712102290917112 #651, triangle 217
1.5709944885606588 #652, triangle 218
1.5706675555501743 #653, triangle 218
1.571501868148298 #654, triangle 218
1.5706616223854075 #655, triangle 219
1.5714797209746514 #656, triangle 219
1.571002397376296 #657, triangle 219
1.5701621811475883 #658, triangle 220
1.571003255947434 #659, triangle 220
1.5705634815644818 #660, triangle 220
1.570600673059532 #661, triangle 221
1.5700583512382957 #662, triangle 221
1.5709226707453543 #663, triangle 221
1.5709406997937418 #664, triangle 222
1.5702268937289356 #665, triangle 222
1.570437136332829 #666, triangle 222
1.570305735569351 #667, triangle 223
1.5708829506754547 #668, triangle 223
1.5703447363581655 #669, triangle 223
1.571385730107139 #670, triangle 224
1.5711135731647146 #671, triangle 224
1.5706371164020452 #672, triangle 224
1.5702989483090162 #673, triangle 225
1.5710768102109736 #674, triangle 225
1.5705278352520475 #675, triangle 225
1.5704980955318801 #676, triangle 226
1.5713034589801829 #677, triangle 226
1.570527060327589 #678, triangle 226
1.5709758431216925 #679, triangle 227
1.5706270620366891 #680, triangle 227
1.5701012046876894 #681, triangle 227
1.5707054221228356 #682, triangle 228
1.57129196936598 #683, triangle 228
1.5711842470674835 #684, triangle 228
1.5700688991330212 #685, triangle 229
1.5710391196758897 #686, triangle 229
1.5706576465392612 #687, triangle 229
1.5713930322490344 #688, triangle 230
1.5707857596076065 #689, triangle 230
1.571284142900591 #690, triangle 230
1.5712761494826346 #691, triangle 231
1.5711060223675068 #692, triangle 231
1.5705581389755472 #693, triangle 231
1.5706655843344894 #694, triangle 232
1.5700771384533503 #695, triangle 232
1.5702847003179232 #696, triangle 232
1.57037267891708 #697, triangle 233
1.5710046240184636 #698, triangle 233
1.570478836258153 #699, triangle 233
1.570478417336382 #700, triangle 234
1.5699636673127075 #701, triangle 234
1.570793977766973 #702, triangle 234
1.5713041028308197 #703, triangle 235
1.5710799839469332 #704, triangle 235
1.5706275121897841 #705, triangle 235
1.570214319455303 #706, triangle 236
1.570728723772024 #707, triangle 236
1.5701842659468987 #708, triangle 236
1.571395175120603 #709, triangle 237
1.5712255240450286 #710, triangle 237
1.5708095470218484 #711, triangle 237
1.5705664773132009 #712, triangle 238
1.5699873625711156 #713, triangle 238
1.570830706491872 #714, triangle 238
1.5700489599504088 #715, triangle 239
1.571008770511991 #716, triangle 239
1.5706856175532886 #717, triangle 239
1.571197911632437 #718, triangle 240
1.570431824996162 #719, triangle 240
1.571241135428009 #720, triangle 240
1.5709448083385498 #721, triangle 241
