TAPERS FOR SHAPE PARAMETERS
0.01260741321358262 0.011536292455678016 #3375, triangle 1125
0.013038275128571579 0.011570077787128692 #3376, triangle 1126
0.013865431971093111 0.010977911857462525 #3377, triangle 1126
0.013367927452375469 0.011962263485866645 #3378, triangle 1126
0.014234513744506102 0.012183089356205231 #3379, triangle 1127
0.013895010684220268 0.012819689243809204 #3380, triangle 1127
0.013589226451063724 0.01261745813798588 #3381, triangle 1127
0.011119644625379614 0.012679858333915345 #3382, triangle 1128
0.012263556459690518 0.011872369061885518 #3383, triangle 1128
0.01127772684571867 0.012444989501065635 #3384, triangle 1128
0.014568851866126593 0.011269509473702628 #3385, triangle 1129
0.012715618178677049 0.014535336557161342 #3386, triangle 1129
0.015596301137600107 0.010411817569058793 #3387, triangle 1129
0.011690850582008007 0.012524115898192939 #3388, triangle 1130
0.009062701386759197 0.015740368394888796 #3389, triangle 1130
0.009733626700176762 0.01549814949660488 #3390, triangle 1130
0.012723056613779536 0.011829918299482264 #3391, triangle 1131
0.011359272207930905 0.012635380076380457 #3392, triangle 1131
0.01316657059811716 0.010991342689111122 #3393, triangle 1131
0.012455271714080436 0.011817533188626344 #3394, triangle 1132
0.01103880169668137 0.01263413158899434 #3395, triangle 1132
0.010772662361084222 0.013011383295506758 #3396, triangle 1132
0.014842128904293086 0.011056608877499794 #3397, triangle 1133
0.011782504250621438 0.013081491897618876 #3398, triangle 1133
0.010102590507527435 0.015244689218085625 #3399, triangle 1133
0.011117165777083089 0.011566380949065504 #3400, triangle 1134
0.011290247711836591 0.011283496981273275 #3401, triangle 1134
0.011112881337551258 0.011568851033463747 #3402, triangle 1134
0.012761895789311514 0.012907763715681475 #3403, triangle 1135
0.013209551407236864 0.012133971199402132 #3404, triangle 1135
0.013297837639333131 0.012075972613704408 #3405, triangle 1135
0.012952517079638778 0.010545267069303412 #3406, triangle 1136
0.010930451337994718 0.011839696656190337 #3407, triangle 1136
0.009912763289136125 0.013248832688966589 #3408, triangle 1136
0.012014500384889317 0.015712272681945156 #3409, triangle 1137
0.013474141087446266 0.013596632496883514 #3410, triangle 1137
0.01210044132481635 0.015672652499743592 #3411, triangle 1137
0.012217725569183319 0.012794532405160219 #3412, triangle 1138
0.012387307815130814 0.012696318890645129 #3413, triangle 1138
0.012603793493442345 0.01233610503800458 #3414, triangle 1138
0.0118087533715552 0.01270069675028944 #3415, triangle 1139
0.013960096961982568 0.011315701805199025 #3416, triangle 1139
0.010694950034890545 0.014250691135702204 #3417, triangle 1139
0.011511985103477377 0.012697232140529447 #3418, triangle 1140
0.012381909850981261 0.012070866655317177 #3419, triangle 1140
0.011635205291611758 0.012508638432633983 #3420, triangle 1140
0.011756877342129697 0.012867459618782787 #3421, triangle 1141
0.0118054214142309 0.012793168769237716 #3422, triangle 1141
0.0125083999733992 0.012385875426551108 #3423, triangle 1141
0.012572655426107901 0.01166007110950692 #3424, triangle 1142
0.012238718607826465 0.011871331730686292 #3425, triangle 1142
0.012439856145693807 0.011895096924457295 #3426, triangle 1142
0.01234890497433715 0.013150814792568456 #3427, triangle 1143
0.013504054190665008 0.01245092423866265 #3428, triangle 1143
0.011926659931426699 0.01378505197489749 #3429, triangle 1143
0.011873026302614524 0.012372506843837418 #3430, triangle 1144
0.011318908995619931 0.01320974438889312 #3431, triangle 1144
0.011648457338314168 0.013036718617545323 #3432, triangle 1144
0.012035825410325118 0.013768734753472471 #3433, triangle 1145
0.012254502940055879 0.013443405138263129 #3434, triangle 1145
0.013346195878793154 0.012804541398859384 #3435, triangle 1145
0.011273328878495064 0.011336521495586845 #3436, triangle 1146
0.011765255789184553 0.010470333645568803 #3437, triangle 1146
0.011803144858285874 0.010444716166228036 #3438, triangle 1146
0.014653579222825057 0.011376825177769766 #3439, triangle 1147
0.01408530101035494 0.012516054367798807 #3440, triangle 1147
0.012045172642225313 0.013734530544598021 #3441, triangle 1147
0.01483437039203775 0.011149705880651865 #3442, triangle 1148
0.01457478387924623 0.011353258259456041 #3443, triangle 1148
0.01328611488502447 0.013738107599679115 #3444, triangle 1148
0.01409201468641377 0.01153597153360642 #3445, triangle 1149
0.013483061573510348 0.01301369631655619 #3446, triangle 1149
0.014365158854213808 0.011332029501962574 #3447, triangle 1149
0.012404629137094345 0.012332317307363028 #3448, triangle 1150
0.012453892338036584 0.0123024909659129 #3449, triangle 1150
0.012426932210732386 0.012347844655180596 #3450, triangle 1150
0.012303012388923777 0.012362536675389441 #3451, triangle 1151
0.012362661783278564 0.012302802864105263 #3452, triangle 1151
0.012325493169140493 0.012325158539189852 #3453, triangle 1151
0.012303824584790861 0.010765050499391386 #3454, triangle 1152
0.012211852620628664 0.010938200822348974 #3455, triangle 1152
0.011530650780186221 0.011266908513592605 #3456, triangle 1152
0.01167005620737787 0.012468246013228254 #3457, triangle 1153
0.012243060767907833 0.012060869842159178 #3458, triangle 1153
0.011740983572077706 0.012356766825737036 #3459, triangle 1153
0.014538949069654994 0.011972274259005045 #3460, triangle 1154
0.012313975700068727 0.013385946975754836 #3461, triangle 1154
0.011230176495626775 0.014890001079112206 #3462, triangle 1154
0.010583698620798002 0.012311090156425461 #3463, triangle 1155
0.009507872942500458 0.012827001130533394 #3464, triangle 1155
0.010258179517811104 0.011824309400039376 #3465, triangle 1155
0.010927472084863768 0.012355364572742366 #3466, triangle 1156
0.008885703641718196 0.014835033827186152 #3467, triangle 1156
0.014408719870925213 0.009986695971810015 #3468, triangle 1156
0.010885159711092001 0.014577763764318394 #3469, triangle 1157
0.014793904037904539 0.010387782956204732 #3470, triangle 1157
0.012652837138861072 0.011965166950667168 #3471, triangle 1157
0.011386614680265875 0.012076659787981961 #3472, triangle 1158
0.011834926047248211 0.01133555955932493 #3473, triangle 1158
0.012254985644318976 0.011064510443929306 #3474, triangle 1158
0.011145888809538524 0.012200129781175226 #3475, triangle 1159
0.011222958042747776 0.012157664115804665 #3476, triangle 1159
0.011626883104485656 0.011507653580374077 #3477, triangle 1159
0.013526358356981509 0.010815816282158096 #3478, triangle 1160
0.010910451531932359 0.013480679802321803 #3479, triangle 1160
0.011990856342967215 0.011852886677416215 #3480, triangle 1160
0.012403273203225875 0.011884426817210898 #3481, triangle 1161
0.011127162455105255 0.013830594245834655 #3482, triangle 1161
0.014000390412788602 0.01076743950248472 #3483, triangle 1161
0.01139378633401916 0.013937617514144985 #3484, triangle 1162
0.01021871076447767 0.014473941148593449 #3485, triangle 1162
0.01300848619294775 0.011339603401024582 #3486, triangle 1162
0.01232677019342807 0.012322757446337644 #3487, triangle 1163
0.010442132952275139 0.014945530739842824 #3488, triangle 1163
0.014946771598432614 0.010439172399802476 #3489, triangle 1163
0.01387145519521489 0.011978706353338805 #3490, triangle 1164
0.012065985091432394 0.013099120951546122 #3491, triangle 1164
0.011280073026211819 0.014218540160177056 #3492, triangle 1164
0.013758060460223539 0.01225973088858421 #3493, triangle 1165
0.011748538138307582 0.013455654908046955 #3494, triangle 1165
0.01110898008706258 0.014332451477629717 #3495, triangle 1165
0.011307172649314287 0.01415992951862554 #3496, triangle 1166
0.012038590348914312 0.013116570824462504 #3497, triangle 1166
0.013796188395563295 0.012033292824451458 #3498, triangle 1166
0.011325828271699902 0.013548692573606776 #3499, triangle 1167
0.012468640300465 0.01293257544005453 #3500, triangle 1167
0.01151926993146291 0.013274100632346079 #3501, triangle 1167
0.012959387437001112 0.010049228280129495 #3502, triangle 1168
0.01142782120249974 0.011108436623113933 #3503, triangle 1168
0.010270616938273585 0.012854826828173698 #3504, triangle 1168
0.013787057422496186 0.01209232223565424 #3505, triangle 1169
0.017068439762875448 0.009245271597431274 #3506, triangle 1169
0.01657964490553968 0.010624816774206649 #3507, triangle 1169
0.011609054871698365 0.01293412793629477 #3508, triangle 1170
0.012049791698854498 0.01216662098966231 #3509, triangle 1170
0.011532645557889505 0.012975076506231399 #3510, triangle 1170
0.011355643771206987 0.012759986119955637 #3511, triangle 1171
0.010482411883300452 0.013949912427220322 #3512, triangle 1171
0.011447601674280158 0.013487033832760403 #3513, triangle 1171
0.014940183217736632 0.011452493291303443 #3514, triangle 1172
0.013314644971322101 0.014412093614946622 #3515, triangle 1172
0.015563643351190844 0.010942981801923296 #3516, triangle 1172
0.013413227501829494 0.012224783317575396 #3517, triangle 1173
0.013910865368528471 0.012388485102386583 #3518, triangle 1173
0.014315662039236109 0.011594447921233784 #3519, triangle 1173
0.013051133956842724 0.011910503075764632 #3520, triangle 1174
0.012202764088888459 0.0133254578571165 #3521, triangle 1174
0.013720234413719301 0.011450434167883272 #3522, triangle 1174
0.011942137802573888 0.013763529899072554 #3523, triangle 1175
0.01435238225048788 0.01072478998986004 #3524, triangle 1175
0.013293920180753142 0.01151428060374236 #3525, triangle 1175
0.01164057640373912 0.011943013313266752 #3526, triangle 1176
0.012033182569051644 0.01170721524375303 #3527, triangle 1176
0.011515252766225828 0.012143812755317774 #3528, triangle 1176
0.011410388124360408 0.01379072113476202 #3529, triangle 1177
0.013259049863102543 0.01241637094280899 #3530, triangle 1177
0.011760548801165505 0.013291403405585572 #3531, triangle 1177
0.0116930011446077 0.0123112218700852 #3532, triangle 1178
0.011497847314960561 0.012613847764152364 #3533, triangle 1178
0.011894344684862987 0.01239129492243266 #3534, triangle 1178
0.012090944989958826 0.01136210314810323 #3535, triangle 1179
0.010626916742148275 0.013584183454453436 #3536, triangle 1179
0.010111769513455559 0.013818108632335551 #3537, triangle 1179
0.015928218781295335 0.012171177983916289 #3538, triangle 1180
0.017462837484153202 0.010834761180768093 #3539, triangle 1180
0.016289927117307732 0.013541553173923488 #3540, triangle 1180
0.011299222184241578 0.013744490800772065 #3541, triangle 1181
0.011850063469598104 0.012948296809416986 #3542, triangle 1181
0.013367802086011767 0.012028878303416013 #3543, triangle 1181
0.011825596634276604 0.011117560433079402 #3544, triangle 1182
0.011378973296179923 0.011868992689030664 #3545, triangle 1182
0.012122900111660031 0.010923743276312393 #3546, triangle 1182
0.011873035519091538 0.012293568695604357 #3547, triangle 1183
0.01131579152050199 0.01314032809498271 #3548, triangle 1183
0.012994504622351336 0.01159305501185585 #3549, triangle 1183
0.01196999788463633 0.011851366488385964 #3550, triangle 1184
0.01172666166636285 0.011996442845883115 #3551, triangle 1184
0.011681389394836648 0.012069832932858704 #3552, triangle 1184
0.012050948123799433 0.012220469155495777 #3553, triangle 1185
0.011624899734190008 0.01239944733497377 #3554, triangle 1185
0.011558345489007185 0.01250271436624769 #3555, triangle 1185
0.011293228727982817 0.013114846137263226 #3556, triangle 1186
0.013015540529213008 0.011483111003995754 #3557, triangle 1186
0.011900228420248994 0.01218749989202721 #3558, triangle 1186
0.012701900731565458 0.012015080588415668 #3559, triangle 1187
0.012261665864965455 0.012286417744501552 #3560, triangle 1187
0.012710866862558184 0.011999266833474402 #3561, triangle 1187
0.012828059895358993 0.012184502336227625 #3562, triangle 1188
0.011480201387548206 0.013212091607639446 #3563, triangle 1188
0.011740162167115924 0.012825705632158412 #3564, triangle 1188
0.012863384703644624 0.012569989764817222 #3565, triangle 1189
0.013100344796712026 0.012422287310811285 #3566, triangle 1189
0.012608607640171911 0.012993104903674065 #3567, triangle 1189
0.013134741800376059 0.0124280040592573 #3568, triangle 1190
0.012467482173864959 0.013112274632850729 #3569, triangle 1190
0.0127362836310383 0.012674399305541132 #3570, triangle 1190
0.012571954275601843 0.011577758649535594 #3571, triangle 1191
0.011768804582109495 0.01207369285498281 #3572, triangle 1191
0.011379858706571431 0.012679906190782917 #3573, triangle 1191
0.012618513262601534 0.011788065546154311 #3574, triangle 1192
0.01250698832346495 0.01198451873789717 #3575, triangle 1192
0.011989871335820187 0.012297533685388603 #3576, triangle 1192
0.012821658123136452 0.012838506880264455 #3577, triangle 1193
0.01248731239392429 0.013376490667827364 #3578, triangle 1193
0.013370429102256949 0.012498127239849853 #3579, triangle 1193
0.01265338197921114 0.012630114487095863 #3580, triangle 1194
0.01258695967304983 0.012669873913249838 #3581, triangle 1194
0.012578193331237308 0.012684375514755054 #3582, triangle 1194
0.012326139779185345 0.012003205864054185 #3583, triangle 1195
0.012337942488762155 0.011982978734362921 #3584, triangle 1195
0.012137312020389703 0.012105290926435516 #3585, triangle 1195
0.012152912496932705 0.013378339531459976 #3586, triangle 1196
0.013345677762858974 0.012212617994230755 #3587, triangle 1196
0.012591780490144566 0.01268386950799566 #3588, triangle 1196
0.012356990490342083 0.012470874786451765 #3589, triangle 1197
0.012112553061818241 0.012613939960265603 #3590, triangle 1197
0.012543695282714658 0.01215624348475738 #3591, triangle 1197
0.012744368725209763 0.012583965444392603 #3592, triangle 1198
0.012809246094816215 0.0125443802364874 #3593, triangle 1198
0.012645184575722937 0.012749637448009048 #3594, triangle 1198
0.012879818526830148 0.01257970496506299 #3595, triangle 1199
0.01337401404785293 0.012266387452186998 #3596, triangle 1199
0.01245952361848986 0.013266460385070572 #3597, triangle 1199
0.012821403625684923 0.01238509425913835 #3598, triangle 1200
0.012562045865591022 0.012820408891565225 #3599, triangle 1200
0.012980256962741413 0.012285412157354568 #3600, triangle 1200
0.012860796522702226 0.011891753930438972 #3601, triangle 1201
0.012381334272614739 0.012711604655680168 #3602, triangle 1201
0.013060618143617902 0.011760357821302435 #3603, triangle 1201
0.012843176844186725 0.012394670678340134 #3604, triangle 1202
0.012623541459899659 0.012708722547599907 #3605, triangle 1202
0.012790564796941527 0.012427270311708701 #3606, triangle 1202
0.011931041552529944 0.012005328048806567 #3607, triangle 1203
0.012605246318945313 0.011584576479941693 #3608, triangle 1203
0.012631668165686099 0.011536510264160913 #3609, triangle 1203
0.01210027448353617 0.012291293449758777 #3610, triangle 1204
0.011620892618081859 0.012491400731430076 #3611, triangle 1204
0.011545472086788624 0.012607423400130302 #3612, triangle 1204
0.012709088818207172 0.011754960919846492 #3613, triangle 1205
0.012639130621205943 0.011800131171500208 #3614, triangle 1205
0.012402892440509287 0.012287979318186551 #3615, triangle 1205
0.012502716186594594 0.012044494405330827 #3616, triangle 1206
0.012385090435884247 0.012245363355540256 #3617, triangle 1206
0.012097951210989088 0.012416398377554547 #3618, triangle 1206
0.013282622793006677 0.012801954649373318 #3619, triangle 1207
0.013742858577378088 0.012507085458838739 #3620, triangle 1207
0.012816530441586415 0.013570718564120801 #3621, triangle 1207
0.013276004369872283 0.012348419869507925 #3622, triangle 1208
0.012859692158738988 0.012981500935659224 #3623, triangle 1208
0.013201704035871543 0.012396122572019296 #3624, triangle 1208
0.012967894320169013 0.01178862496256093 #3625, triangle 1209
0.012754309353703207 0.011927615189692707 #3626, triangle 1209
0.012669436924459614 0.01231764711169591 #3627, triangle 1209
0.013960656338670363 0.011833041689270041 #3628, triangle 1210
0.012990898406741891 0.013328705335849685 #3629, triangle 1210
0.013760199311209446 0.011973093995010845 #3630, triangle 1210
0.01335624265795006 0.011423865592068457 #3631, triangle 1211
0.012821285756916425 0.011785882009937696 #3632, triangle 1211
0.012100771716438332 0.012993645958598907 #3633, triangle 1211
0.011916832858894232 0.013893850992992247 #3634, triangle 1212
0.014240498495654634 0.011214116196624735 #3635, triangle 1212
0.013072841261058236 0.012037108179797097 #3636, triangle 1212
0.013389698521082068 0.013185438636326307 #3637, triangle 1213
0.01328382595758477 0.013226625662668318 #3638, triangle 1213
0.013410916396898615 0.013149450121599316 #3639, triangle 1213
0.012545253770936347 0.012870333609766148 #3640, triangle 1214
0.012932576587196553 0.012638219820163046 #3641, triangle 1214
0.01243224801943847 0.01305181300920512 #3642, triangle 1214
0.012242725375468591 0.012929695605360003 #3643, triangle 1215
0.012464911718516198 0.013021366996105406 #3644, triangle 1215
0.012023563708726889 0.013268035362585391 #3645, triangle 1215
0.012100570460584163 0.01268234102082299 #3646, triangle 1216
0.012589413377322473 0.012158654210955027 #3647, triangle 1216
0.012372816618449706 0.012523741549837302 #3648, triangle 1216
0.013441239257919489 0.011223318627651387 #3649, triangle 1217
0.01215294379226345 0.012072555777473994 #3650, triangle 1217
0.013414045730389757 0.011277412420580514 #3651, triangle 1217
0.01274230638062358 0.01182041486199459 #3652, triangle 1218
0.012870347468471757 0.011586907298345534 #3653, triangle 1218
0.012308259065224673 0.01194771871053037 #3654, triangle 1218
0.013185077579253319 0.012572819673166563 #3655, triangle 1219
0.013049796153873966 0.012657221227502128 #3656, triangle 1219
0.01304077439610248 0.012821203183352104 #3657, triangle 1219
0.013622509781771125 0.012696610703901575 #3658, triangle 1220
0.013152152624857213 0.013360675715463696 #3659, triangle 1220
0.013495089373103156 0.012777993766874171 #3660, triangle 1220
0.01237033344351274 0.01204009468243603 #3661, triangle 1221
0.01243984032420734 0.011997049357620207 #3662, triangle 1221
0.012317737260294467 0.01220522374857233 #3663, triangle 1221
0.012227142104992098 0.011254341956594995 #3664, triangle 1222
0.011295319123234546 0.012164002987892351 #3665, triangle 1222
0.011910540650323534 0.011806647364814158 #3666, triangle 1222
0.012950813225191432 0.013036607147281082 #3667, triangle 1223
0.013206470892570278 0.012881798778393735 #3668, triangle 1223
0.01282759771227035 0.013238087454607486 #3669, triangle 1223
0.012317421918573657 0.012455901128617447 #3670, triangle 1224
0.012460758003883618 0.012370065017580431 #3671, triangle 1224
0.012512272429839188 0.012283093651869258 #3672, triangle 1224
0.013450526251147989 0.0123862006040667 #3673, triangle 1225
0.012313246604593667 0.013490656415016705 #3674, triangle 1225
0.012725095327001388 0.01283787866491666 #3675, triangle 1225
0.01329365205641273 0.011291786271218499 #3676, triangle 1226
0.01248842654556105 0.012635163978499253 #3677, triangle 1226
0.013206705797043368 0.011352836711027834 #3678, triangle 1226
0.013307141251865212 0.01227792136529288 #3679, triangle 1227
0.012979833980512098 0.012146279805553483 #3680, triangle 1227
0.013599044072642242 0.011732747649123737 #3681, triangle 1227
0.012908538418256208 0.011858002257365751 #3682, triangle 1228
0.013093297307019596 0.012171155820011883 #3683, triangle 1228
0.013460729524434209 0.011483714224721593 #3684, triangle 1228
0.012112401590108257 0.011945785773929688 #3685, triangle 1229
0.012641726196476053 0.011680899203315753 #3686, triangle 1229
0.012701040082330054 0.011573163336826814 #3687, triangle 1229
0.011615782560706195 0.012659220302177891 #3688, triangle 1230
0.01143499382117546 0.012757595821448683 #3689, triangle 1230
0.012121276430002301 0.011843041374615813 #3690, triangle 1230
0.012748368549237768 0.012481400646646705 #3691, triangle 1231
0.012911599800593351 0.012380317316450765 #3692, triangle 1231
0.01281341416051093 0.012549181983667652 #3693, triangle 1231
0.012038304127377443 0.012401632932119443 #3694, triangle 1232
0.011860027588334182 0.012361428447207133 #3695, triangle 1232
0.01171880345752638 0.012583908234539039 #3696, triangle 1232
0.011605134941672826 0.01221364541887738 #3697, triangle 1233
0.011803823635738108 0.011892069152847082 #3698, triangle 1233
0.01166130641093651 0.012181501890198095 #3699, triangle 1233
0.012372288195657173 0.013536244289774063 #3700, triangle 1234
0.013228323757504632 0.012915460319381077 #3701, triangle 1234
0.012495631357032666 0.013346076693733357 #3702, triangle 1234
0.011895061492254505 0.014393962643107838 #3703, triangle 1235
0.012492833158667192 0.013523640037413976 #3704, triangle 1235
0.012579893187604777 0.01404027869192629 #3705, triangle 1235
0.01431372908551235 0.015002232173413406 #3706, triangle 1236
0.016419433639137945 0.013646904182525562 #3707, triangle 1236
0.013176604745146156 0.016648328736674874 #3708, triangle 1236
0.012871310395828927 0.013107221135875006 #3709, triangle 1237
0.012987574394278577 0.01307188688504687 #3710, triangle 1237
0.012839264173719972 0.013159500644404014 #3711, triangle 1237
0.01381247560411373 0.012679225606514823 #3712, triangle 1238
0.01327072590833763 0.013021756858769572 #3713, triangle 1238
0.012839549096803394 0.013723327836106082 #3714, triangle 1238
0.012807529309952093 0.013309228724905323 #3715, triangle 1239
0.010641986736496207 0.014408474049917904 #3716, triangle 1239
0.010870391783865088 0.014121433994306513 #3717, triangle 1239
0.012529376345540083 0.013651842856802389 #3718, triangle 1240
0.013853036686256658 0.012155749731503105 #3719, triangle 1240
0.013173435839564427 0.012600895988060905 #3720, triangle 1240
0.013639359614059697 0.013243507826139386 #3721, triangle 1241
0.012245809840767941 0.015113455334775388 #3722, triangle 1241
0.012514426799463815 0.014980851794157672 #3723, triangle 1241
0.01113463233403254 0.01475301493244332 #3724, triangle 1242
0.012332955745645208 0.01306835296611481 #3725, triangle 1242
0.014513663567938496 0.011647105632018914 #3726, triangle 1242
0.011626951902114028 0.013862487917138826 #3727, triangle 1243
0.013291590283320318 0.012689484184000873 #3728, triangle 1243
0.01187654292336107 0.013505238580844929 #3729, triangle 1243
0.011179504803451309 0.013780658247853635 #3730, triangle 1244
0.011154290662546484 0.013814669287410148 #3731, triangle 1244
0.012845094744421462 0.012903415525950852 #3732, triangle 1244
0.012129181782744306 0.012244004622271671 #3733, triangle 1245
0.011142152710635832 0.012750603907921657 #3734, triangle 1245
0.011094957981009495 0.012819010260597397 #3735, triangle 1245
0.013530803092215661 0.013134482554579796 #3736, triangle 1246
0.013666201248748249 0.01321107026563235 #3737, triangle 1246
0.013810432893294707 0.01295867961439884 #3738, triangle 1246
0.012705815497951708 0.014465963750147899 #3739, triangle 1247
0.016203807710039264 0.012189697499078266 #3740, triangle 1247
0.010894826766573903 0.016748082553270243 #3741, triangle 1247
0.011648539410208051 0.014156411039114315 #3742, triangle 1248
0.014453941769913098 0.011022750946339324 #3743, triangle 1248
0.012979570225543009 0.01207349792288741 #3744, triangle 1248
0.014579101493305283 0.012767962545082518 #3745, triangle 1249
0.012758395534514657 0.013888304208751073 #3746, triangle 1249
0.01200846188382663 0.01496131099852165 #3747, triangle 1249
0.012587658878098318 0.01293941573367023 #3748, triangle 1250
0.013068129620260091 0.012364058218323136 #3749, triangle 1250
0.01285161213957392 0.01249948726698853 #3750, triangle 1250
0.013414857110293919 0.01210640827209049 #3751, triangle 1251
0.013933766745219501 0.011749478396856514 #3752, triangle 1251
0.013476920250766565 0.012606388712578142 #3753, triangle 1251
0.014272822431348147 0.012773517286469275 #3754, triangle 1252
0.013230475465216334 0.01452386687730084 #3755, triangle 1252
0.015038258798077311 0.012235247580455261 #3756, triangle 1252
0.01250264248723576 0.01250897735990881 #3757, triangle 1253
0.01462203211412061 0.011044539927089012 #3758, triangle 1253
0.011040055878895397 0.014624063736921109 #3759, triangle 1253
0.013288499352224422 0.013114425719440983 #3760, triangle 1254
0.013542404614544175 0.012957648603229002 #3761, triangle 1254
0.013068021675136599 0.013478620212684284 #3762, triangle 1254
0.013915225192227048 0.011936153520675898 #3763, triangle 1255
0.013314332561990896 0.013028500623670154 #3764, triangle 1255
0.01205385289110944 0.013745089222389234 #3765, triangle 1255
0.014348772403158813 0.012044810311548545 #3766, triangle 1256
0.01319325953803925 0.01281298399222222 #3767, triangle 1256
0.012298716070159494 0.014218955396150814 #3768, triangle 1256
0.011163511391760509 0.016842205123037413 #3769, triangle 1257
0.014073606892712242 0.015478837772277711 #3770, triangle 1257
0.011840480966695448 0.016053188733870988 #3771, triangle 1257
0.011105085067213274 0.014114228902476433 #3772, triangle 1258
0.01173900084306168 0.013231631800571865 #3773, triangle 1258
0.012108586887839383 0.013610087445322116 #3774, triangle 1258
0.013248075191642839 0.012569038875848343 #3775, triangle 1259
0.01195173516528684 0.013325961577160064 #3776, triangle 1259
0.01167347160031405 0.013730913142211868 #3777, triangle 1259
0.011783677056832037 0.013648169695780208 #3778, triangle 1260
0.010974550703014186 0.0147296641438045 #3779, triangle 1260
0.014113165719988831 0.012250579376042589 #3780, triangle 1260
0.01429975749430916 0.011082450844654156 #3781, triangle 1261
0.010728918603321652 0.01446062508305 #3782, triangle 1261
0.01207199547604521 0.012572617487922419 #3783, triangle 1261
0.013943399478204313 0.013916730792053017 #3784, triangle 1262
0.01199932055225711 0.0149644984250812 #3785, triangle 1262
0.0119877050061492 0.014980006134284567 #3786, triangle 1262
0.012353717204197479 0.011955242671053763 #3787, triangle 1263
0.012774296525328268 0.011687036987634928 #3788, triangle 1263
0.011943236452016882 0.012631318762423484 #3789, triangle 1263
0.013261887688577844 0.012154658696054732 #3790, triangle 1264
0.01258803743716754 0.0125772459284428 #3791, triangle 1264
0.012161638875042827 0.01325804758623332 #3792, triangle 1264
0.012841798847339362 0.013500789578862143 #3793, triangle 1265
0.010784077695652722 0.016226432008776902 #3794, triangle 1265
0.01127590496397596 0.01602458346195043 #3795, triangle 1265
0.011844891109570084 0.012278310625417338 #3796, triangle 1266
0.011224327225284663 0.013214264440737722 #3797, triangle 1266
0.013065067347836044 0.011511741317918883 #3798, triangle 1266
0.01223711985411605 0.012210409205666913 #3799, triangle 1267
0.010844162505067137 0.014236554924418842 #3800, triangle 1267
0.014245152671130207 0.010825328151606054 #3801, triangle 1267
0.011689291274890377 0.014086481432097484 #3802, triangle 1268
0.013856420162467742 0.012138938567237875 #3803, triangle 1268
0.012384748153539979 0.013058516963059923 #3804, triangle 1268
0.01144370578398562 0.01344983635685391 #3805, triangle 1269
0.012867509536907212 0.012510018490927107 #3806, triangle 1269
0.011591397314822411 0.013237369399799028 #3807, triangle 1269
0.01286194391172952 0.012674473797362893 #3808, triangle 1270
0.012089326199826706 0.013122841230984748 #3809, triangle 1270
0.012014847680480795 0.01323635274316175 #3810, triangle 1270
0.012252444239870253 0.013616329282224414 #3811, triangle 1271
0.013390007042730743 0.012661330132089572 #3812, triangle 1271
0.012539578055505478 0.013173459803344048 #3813, triangle 1271
0.011594884511211895 0.013434547944928849 #3814, triangle 1272
0.012651508639938072 0.012980191043481606 #3815, triangle 1272
0.011457839612303417 0.013629105212609375 #3816, triangle 1272
0.011961113671674312 0.014243436131215023 #3817, triangle 1273
0.013732874188398985 0.012917983815185316 #3818, triangle 1273
0.012296841591485384 0.01375870699078865 #3819, triangle 1273
0.012454702668405038 0.012348481630095009 #3820, triangle 1274
0.011565730099781648 0.013714013815477072 #3821, triangle 1274
0.013749987542801169 0.011494323609830534 #3822, triangle 1274
0.011443173438170185 0.013535604288247524 #3823, triangle 1275
0.012965282834828158 0.01249544953590197 #3824, triangle 1275
0.01163752898136468 0.01325655106056119 #3825, triangle 1275
0.014248844235906841 0.01106550892668437 #3826, triangle 1276
0.012179385071890383 0.012460368076601185 #3827, triangle 1276
0.010868228599208652 0.0143396589573204 #3828, triangle 1276
0.015198022284448975 0.011819067335849552 #3829, triangle 1277
0.01338594175000031 0.013067831479777955 #3830, triangle 1277
0.012039512584960351 0.01509384560018324 #3831, triangle 1277
0.01397883761542219 0.013604550097654548 #3832, triangle 1278
0.012453296269023884 0.015883617510400197 #3833, triangle 1278
0.016005025753219472 0.012191473019691477 #3834, triangle 1278
0.012539103374578617 0.014132983594489728 #3835, triangle 1279
0.01331770653220316 0.013698974741870472 #3836, triangle 1279
0.012692195991082974 0.01390335748009396 #3837, triangle 1279
0.012835214382168315 0.013876349336575953 #3838, triangle 1280
0.01351580036927004 0.012753934762827537 #3839, triangle 1280
0.014144197530913935 0.012338313232834214 #3840, triangle 1280
0.013799929793453979 0.011682531364627309 #3841, triangle 1281
0.013569113845709935 0.011843642435220375 #3842, triangle 1281
0.013190704800922503 0.012801841834314317 #3843, triangle 1281
0.012777174202524931 0.012863173500957387 #3844, triangle 1282
0.012379303528498581 0.013496034248401772 #3845, triangle 1282
0.012434842712997558 0.013465364680031981 #3846, triangle 1282
0.012348361339239635 0.013810491266317686 #3847, triangle 1283
0.013193232562295452 0.013426187112807781 #3848, triangle 1283
0.012253840608557436 0.013950102718541356 #3849, triangle 1283
0.01202278068437849 0.01248613063340909 #3850, triangle 1284
0.012429302863819368 0.011804078435074458 #3851, triangle 1284
0.012711616594152493 0.011622292873941974 #3852, triangle 1284
0.013341372538354254 0.012635706455375177 #3853, triangle 1285
0.01389569152929269 0.012272011428626608 #3854, triangle 1285
0.013646100697066683 0.012730248593106801 #3855, triangle 1285
0.013018991340215334 0.01381064395706394 #3856, triangle 1286
