TAPERS FOR JACOBIAN
0.48174498925994025 -0.15011323611494162 #2156, triangle 719
0.21194487138003612 0.38669887118818635 #2157, triangle 719
0.1522501953113912 0.2883671140702748 #2158, triangle 720
0.43828378125956646 -0.13243928691868131 #2159, triangle 720
0.24265757723496126 0.38155185985024287 #2160, triangle 720
0.1954406743030058 0.3617604167544741 #2161, triangle 721
0.4930153762373389 0.0556548814232515 #2162, triangle 721
0.20450794274895698 0.3060688255672479 #2163, triangle 721
-0.5393057910234658 1.095810053269125 #2164, triangle 722
0.22719909389034568 0.34290858818413916 #2165, triangle 722
0.45956360332701446 -0.022346732121096315 #2166, triangle 722
-0.16607476349386124 0.7044314198868505 #2167, triangle 723
0.2801365102364283 0.28320748225074266 #2168, triangle 723
0.391143100354484 0.09493756627597895 #2169, triangle 723
0.16258434065554017 0.2198181236773371 #2170, triangle 724
0.44976171367991297 -0.6321303996958767 #2171, triangle 724
0.23421519878875346 0.47014361463730336 #2172, triangle 724
-2.9040555764175773 0.7119752081071302 #2173, triangle 725
0.1673521292264603 0.28513431412072676 #2174, triangle 725
0.5543386237716071 0.09184681857854915 #2175, triangle 725
0.6479345383815687 -0.8657822463539363 #2176, triangle 726
-0.2292776847894837 0.5095048661650909 #2177, triangle 726
3.9378854872110716 -1.1680508688112332 #2178, triangle 726
0.662956299975228 -0.3175429553593834 #2179, triangle 727
-0.20542750782147284 0.6058794990463233 #2180, triangle 727
3.1414454163118797 27.813202815306553 #2181, triangle 727
0.667924423024614 -0.035226524327138485 #2182, triangle 728
-0.19819834820833862 0.8869663749016328 #2183, triangle 728
2.9555592064730702 1.1575566128778862 #2184, triangle 728
-4.40215105935634 0.617992450986753 #2185, triangle 729
0.15975578550640063 0.25676215305668115 #2186, triangle 729
0.5680137608597949 0.13385093915234225 #2187, triangle 729
0.1735335386694657 0.5097278579264852 #2188, triangle 730
0.4629376340053573 0.20606074644790445 #2189, triangle 730
0.2248239556732895 0.19384600910596705 #2190, triangle 730
0.3680150767802836 -0.0925578144076182 #2191, triangle 731
1.490901578274403 0.7753321187573806 #2192, triangle 731
-0.08969999334164012 1.512553849995981 #2193, triangle 731
0.19359904848456944 0.2557728746143847 #2194, triangle 732
0.49027096669060105 -0.2943805621815238 #2195, triangle 732
0.20630013437868402 0.4211052355501374 #2196, triangle 732
0.20249483811052352 0.30590904747829806 #2197, triangle 733
0.5039412024442012 -0.07208296887884721 #2198, triangle 733
0.19748950368476806 0.36193415484563096 #2199, triangle 733
0.5043411412165228 -0.2445125043018213 #2200, triangle 734
-0.9345212740782793 0.639307230046667 #2201, triangle 734
-1.0726103785344112 4.670497967168981 #2202, triangle 734
0.17029343795960455 0.31842471254609606 #2203, triangle 735
0.45892222013240097 -0.036392876657890164 #2204, triangle 735
0.2276528819102396 0.3485829809405425 #2205, triangle 735
0.4885189696395542 -0.06258749337428882 #2206, triangle 736
-1.218877660718123 0.8259176652931625 #2207, triangle 736
-0.8352217546131417 1.3082226163782982 #2208, triangle 736
0.5000000000000001 0.0029918547247663524 #2209, triangle 737
-1.0 1.0122234136441128 #2210, triangle 737
-1.0 0.9881390399093966 #2211, triangle 737
0.20540646862698902 0.34654297137054196 #2212, triangle 738
0.5086522617752215 0.02779414496255057 #2213, triangle 738
0.19451945539180332 0.32038035159649325 #2214, triangle 738
0.19199796280814782 0.3269297553556579 #2215, triangle 739
0.4879197338702341 -0.014909282400080255 #2216, triangle 739
0.20784509533033496 0.3397990165711981 #2217, triangle 739
0.19999999999999996 0.33484192118067524 #2218, triangle 740
0.5000000000000001 0.003367650573689147 #2219, triangle 740
0.19999999999999996 0.3318281515344454 #2220, triangle 740
0.5080347605162111 -0.08943418997913455 #2221, triangle 741
-0.8844425067214764 0.7799950140513101 #2222, triangle 741
-1.1397877817542528 1.4889135115397683 #2223, triangle 741
0.4895970407424285 -0.010480482774425476 #2224, triangle 742
-1.1948214179491299 0.960943393540856 #2225, triangle 742
-0.8492365157234372 1.0432828051800571 #2226, triangle 742
-0.260213185574756 0.919912018657037 #2227, triangle 743
0.2613740948689357 0.32351751847635 #2228, triangle 743
0.4139995960500246 0.02130149035748675 #2229, triangle 743
0.22318433869857932 0.315411123477279 #2230, triangle 744
0.5403147099893392 -0.04451329985875544 #2231, triangle 744
0.17538919840167286 0.35175066203433897 #2232, triangle 744
0.46990305368775387 0.010229338874542524 #2233, triangle 745
-1.8322080241057996 1.0440732359596785 #2234, triangle 745
-0.6298520798173344 0.9603009302153214 #2235, triangle 745
0.49999999999999994 0.000008051011207239121 #2236, triangle 746
-1.0 1.0000322058598572 #2237, triangle 746
-1.0 0.9999677967329776 #2238, triangle 746
0.2 0.3250244877772796 #2239, triangle 747
0.5000000000000001 -0.019547596806104062 #2240, triangle 747
0.2 0.3417470411880649 #2241, triangle 747
0.5379437598910858 -0.05661999276876464 #2242, triangle 748
-0.6035167533217796 0.8378045610057924 #2243, triangle 748
-1.9783063833578363 1.2728214098303297 #2244, triangle 748
-0.5567752718568805 1.0164944681157764 #2245, triangle 749
0.22570377239955738 0.33513144987425264 #2246, triangle 749
0.4616844568753924 -0.004073227735189317 #2247, triangle 749
-0.6107098226551217 1.0522761380690335 #2248, triangle 750
0.22140436283718432 0.33880790538682176 #2249, triangle 750
0.46784612051043256 -0.01257596726638185 #2250, triangle 750
-1.7607544859950721 1.0139445076308624 #2251, triangle 751
0.1801438037960594 0.3348579201882253 #2252, triangle 751
0.5322250573072366 -0.0034500450233494245 #2253, triangle 751
0.16986353711368166 0.21946614388034785 #2254, triangle 752
0.45839700753327406 -0.6370037906707383 #2255, triangle 752
0.2280250250667846 0.47065520638926744 #2256, triangle 752
-1.4637163797815715 1.3478360486147032 #2257, triangle 753
0.1859968030615152 0.36082530233538235 #2258, triangle 753
0.5224699665285716 -0.06896708373542004 #2259, triangle 753
-1.1426251249327257 0.7244624430248895 #2260, triangle 754
0.19481286595185282 0.28821395067760686 #2261, triangle 754
0.5081844983692769 0.08682758466028498 #2262, triangle 754
4.285824222481806 2.369580993247949 #2263, triangle 755
0.12169372489550376 0.39191099892412445 #2264, triangle 755
0.6434095579013436 -0.16890176401807888 #2265, triangle 755
0.1977114668365952 0.33292308301464674 #2266, triangle 756
0.4964596144498051 -0.0009250556149392245 #2267, triangle 756
0.20227551418919182 0.333743836265458 #2268, triangle 756
0.2258041190055453 0.3249108600684985 #2269, triangle 757
0.5454499140291663 -0.01982728754186151 #2270, triangle 757
0.17241645852758308 0.34186357519925564 #2271, triangle 757
0.18397562076158624 0.32039651056181406 #2272, triangle 758
0.47660224581774113 -0.031228863141994412 #2273, triangle 758
0.21540715404009875 0.3465261661141624 #2274, triangle 758
-1.0 1.02645324203838 #2275, triangle 759
0.2 0.3361845867362648 #2276, triangle 759
0.5000000000000028 -0.006484655390656649 #2277, triangle 759
0.21491180135084845 0.31528837318050584 #2278, triangle 760
0.5249258290341039 -0.04485007928499382 #2279, triangle 760
0.18451076776368544 0.3518803127427579 #2280, triangle 760
0.1955289121384561 0.33372146176245104 #2281, triangle 761
0.4931479580728336 0.000871513105698028 #2282, triangle 761
0.20442166374381282 0.3329454307382529 #2283, triangle 761
0.493317803216439 -0.05302228676241214 #2284, triangle 762
-1.1179494043635756 0.8453209219703757 #2285, triangle 762
-0.8997816395232562 1.2522069080570337 #2286, triangle 762
0.5204102851283939 -0.052528565619372664 #2287, triangle 763
-0.7460112089672006 0.8463740083902929 #2288, triangle 763
-1.4103100037250076 1.249419153608673 #2289, triangle 763
-0.7119257257431667 1.0923464601024804 #2290, triangle 764
0.21443351878443107 0.34259610312168304 #2291, triangle 764
0.47804187625837186 -0.021591211090472167 #2292, triangle 764
0.4881138874825 0.02378693907333084 #2293, triangle 765
-1.2281418812701022 1.1141556508798036 #2294, triangle 765
-0.8300255536626738 0.9111898113464549 #2295, triangle 765
0.5257689011873763 0.004847214489241451 #2296, triangle 766
-0.6970068048792044 1.0200698376106057 #2297, triangle 766
-1.5554308444749694 0.9808890467120747 #2298, triangle 766
0.5000000000000083 0.015909702228553813 #2299, triangle 767
-1.0 1.071614349775785 #2300, triangle 767
-1.0 0.9392602453171055 #2301, triangle 767
-1.0 1.1274181632448312 #2302, triangle 768
0.2 0.34565868738949573 #2303, triangle 768
0.4999999999999972 -0.02907593877610403 #2304, triangle 768
0.20260251461765 0.3374533091615729 #2305, triangle 769
0.5041132627052101 0.009073683001677218 #2306, triangle 769
0.19738044178599345 0.329238662422858 #2307, triangle 769
0.18977964759730873 0.34970497850473464 #2308, triangle 770
0.48471418972957864 0.033920680567941314 #2309, triangle 770
0.20996571948987205 0.31735409772516193 #2310, triangle 770
0.4834832281182119 -0.006608397320699721 #2311, triangle 771
-1.3437569134108447 0.9747351326873962 #2312, triangle 771
-0.7731928667087197 1.02696823981399 #2313, triangle 771
0.4970490621574125 0.006793384852381953 #2314, triangle 772
-1.0492496632099413 1.0285302585955716 #2315, triangle 772
-0.9541383434956033 0.9733692004022546 #2316, triangle 772
-1.8690392479467834 1.351484299885964 #2317, triangle 773
0.17838650990592836 0.36102979458903295 #2318, triangle 773
0.535197465924011 -0.06953953412242778 #2319, triangle 773
0.17751819970400565 0.3251727917903951 #2320, triangle 774
0.46801788040069714 -0.019183075986272634 #2321, triangle 774
0.22128546155621795 0.3415950044417122 #2322, triangle 774
-0.8280532094893412 1.0427377448196942 #2323, triangle 775
0.20781898634542473 0.3378564460690912 #2324, triangle 775
0.4879593568805347 -0.010352601087306484 #2325, triangle 775
0.49999999999999734 0.01688539283016434 #2326, triangle 776
-1.000000000000021 1.0765949183121164 #2327, triangle 776
-1.000000000000021 0.9357148678098518 #2328, triangle 776
0.19808292515934747 0.35478828318435557 #2329, triangle 777
0.49702948487315274 0.04338663253254884 #2330, triangle 777
0.20190793072568386 0.3125473275498432 #2331, triangle 777
0.17308271661536695 0.35480752425063344 #2332, triangle 778
0.4623728366669768 0.04342159999116496 #2333, triangle 778
0.22522013929371595 0.3125292681184538 #2334, triangle 778
-2.457033465683464 1.0870086060981714 #2335, triangle 779
0.17114675839798246 0.34211003308621624 #2336, triangle 779
0.5476616786187991 -0.02041963832385241 #2337, triangle 779
0.18758236022356445 0.32197381405260067 #2338, triangle 780
0.48159720945381757 -0.02717985642283224 #2339, triangle 780
0.2120437523314108 0.34488976589176235 #2340, triangle 780
0.48927616440603927 0.030130851473127607 #2341, triangle 781
-1.201892190763715 1.1527383647756284 #2342, triangle 781
-0.8450366458288479 0.8894678752124406 #2343, triangle 781
0.488167786588097 -0.033394438844365305 #2344, triangle 782
-1.2269019460855684 0.8917312610855791 #2345, triangle 782
-0.8307147745586178 1.1484499652338054 #2346, triangle 782
0.4728827709788449 -0.02148341703930435 #2347, triangle 783
-1.6993947192205623 0.9253000092252986 #2348, triangle 783
-0.658680677922671 1.0918536595834714 #2349, triangle 783
0.18006746706630566 0.316154812998993 #2350, triangle 784
0.4713535280527594 -0.042483104327977216 #2351, triangle 784
0.21898641459802645 0.3509662138627659 #2352, triangle 784
-0.5900507424586676 0.8421989761851768 #2353, triangle 785
0.2229974101543643 0.3118436008183677 #2354, triangle 785
0.4655519514491939 0.04474597664878505 #2355, triangle 785
0.22089857876001934 0.3276344112625874 #2356, triangle 786
0.5359400765933422 -0.013218050002868858 #2357, triangle 786
0.17794935329794587 0.3390813920117792 #2358, triangle 786
-0.599965977302005 0.8703532024117211 #2359, triangle 787
0.22222484751723712 0.31636098840601334 #2360, triangle 787
0.4666628862597086 0.03590270216767296 #2361, triangle 787
0.17559778079220817 0.3112115798048699 #2362, triangle 788
0.4655494619103402 -0.056314236108562746 #2363, triangle 788
0.22299914383421496 0.35621433880716025 #2364, triangle 788
-0.5848983458336442 1.2333943187289373 #2365, triangle 789
0.22340483665407718 0.35371597671948546 #2366, triangle 789
0.4649673192957088 -0.049656432718586635 #2367, triangle 789
-0.6496620110191272 1.04402684068191 #2368, triangle 790
0.2185667712769661 0.33798621109433297 #2369, triangle 790
0.4719653805675682 -0.010654884493904521 #2370, triangle 790
0.21895807683219348 0.31076021581207564 #2371, triangle 791
0.5323010994748419 -0.057617725829189864 #2372, triangle 791
0.18009869709391804 0.3566975558661297 #2373, triangle 791
-0.9005197602547167 0.872642097073319 #2374, triangle 792
0.20427704673395763 0.31671292478944596 #2375, triangle 792
0.49337028125984983 0.03520190647215645 #2376, triangle 792
0.1969605258550405 0.3147809938223233 #2377, triangle 793
0.495313146023728 -0.046247234475841295 #2378, triangle 793
0.20301655231305693 0.35241673547775615 #2379, triangle 793
0.2041704309608089 0.32419324079848616 #2380, triangle 794
0.5066374019933968 -0.021601780116616197 #2381, triangle 794
0.19578562968811597 0.3426004797316015 #2382, triangle 794
0.503821112583953 -0.02435113576547833 #2383, triangle 795
-0.9419667222854359 0.9167808266567098 #2384, triangle 795
-1.063566758761448 1.1050810735252956 #2385, triangle 795
0.4954216741582315 -0.07788436600512696 #2386, triangle 796
-1.078270054876663 0.7983824961951403 #2387, triangle 796
-0.9299537328804135 1.406522768231605 #2388, triangle 796
0.5068333063510558 -0.019648234854879074 #2389, triangle 797
-0.9002133197643943 0.9309095924559915 #2390, triangle 797
-1.1173519176594253 1.0835157506692068 #2391, triangle 797
0.5041283441917463 -0.006579719442639633 #2392, triangle 798
-0.9375555816568277 0.9748399449530312 #2393, triangle 798
-1.0688978473473152 1.0268488515012648 #2394, triangle 798
-1.3935138899810486 0.857101918680982 #2395, triangle 799
0.18765891598491177 0.3142791637563782 #2396, triangle 799
0.5197397114692243 0.0400128387431467 #2397, triangle 799
0.1760654848989816 0.3586448587662755 #2398, triangle 800
0.46614716872331236 0.05027068648655772 #2399, triangle 800
0.22258321910430384 0.3089476655748914 #2400, triangle 800
0.5065885165396967 0.047334567460391996 #2401, triangle 801
-0.9034861030536359 1.2831615892969441 #2402, triangle 801
-1.1128515046867298 0.8342052048983892 #2403, triangle 801
-0.9409387824290902 1.1423204920567378 #2404, triangle 802
0.2024643311829522 0.346894943759255 #2405, triangle 802
0.49616719247744645 -0.032148572519285684 #2406, triangle 802
-1.2282462611878482 0.8300129818254441 #2407, triangle 803
0.19212789459150073 0.3097735541565243 #2408, triangle 803
0.5124844374652023 0.04870633847650523 #2409, triangle 803
-0.9999999999999781 1.111846222619578 #2410, triangle 804
0.20000000000000526 0.3443262551570518 #2411, triangle 804
0.4999999999999918 -0.02579753778895885 #2412, triangle 804
0.19840708410696317 0.3170235416896108 #2413, triangle 805
0.49752829425188083 -0.04013352030764839 #2414, triangle 805
0.20158659760168715 0.35005214549129465 #2415, triangle 805
0.19962132324843387 0.3443547961820383 #2416, triangle 806
0.49940929620103286 0.02344188133248672 #2417, triangle 806
0.2003783186004186 0.3224911161258539 #2418, triangle 806
0.4993920151320588 -0.0695605806495813 #2419, triangle 807
-1.0098112693329568 0.81287388560553 #2420, triangle 807
-0.9903310279997444 1.3516187321186548 #2421, triangle 807
0.501563388589279 -0.05537650491903288 #2422, triangle 808
-0.9755215531152684 0.840371614750696 #2423, triangle 808
-1.0254114978866984 1.2656359993501956 #2424, triangle 808
-0.977323950140245 1.0644762744112868 #2425, triangle 809
0.2009216719091059 0.3399961698052992 #2426, triangle 809
0.49856237205693593 -0.015375549968573139 #2427, triangle 809
-0.7172399853459801 1.170530854252345 #2428, triangle 810
0.21410154841087586 0.34913702039687455 #2429, triangle 810
0.4785339028727003 -0.03779837205604012 #2430, triangle 810
0.49756865223315133 0.019053941908713314 #2431, triangle 811
-1.0402723908970717 1.0879457616731127 #2432, triangle 811
-0.9620218174243013 0.9279052972022496 #2433, triangle 811
0.5000000000000028 0.02667865597416169 #2434, triangle 812
-0.9999999999999781 1.1312200449494991 #2435, triangle 812
-0.9999999999999781 0.9011934536755086 #2436, triangle 812
-1.0 1.038917552464085 #2437, triangle 813
0.2 0.33746969906076524 #2438, triangle 813
0.5000000000000032 -0.009453459001041206 #2439, triangle 813
0.5485827971341184 -0.005864902146623018 #2440, triangle 814
-0.5373505244571909 0.9774655286973204 #2441, triangle 814
-2.511798991037083 1.0238797660601735 #2442, triangle 814
0.1584660642477601 0.35257231297202685 #2443, triangle 815
0.4450823625066279 0.039316550078353205 #2444, triangle 815
0.23762694768317127 0.31463398817575594 #2445, triangle 815
0.17813932887302233 0.3243999536974118 #2446, triangle 816
0.46882435376792675 -0.021089192432443706 #2447, triangle 816
0.22072785886258206 0.3423880467580323 #2448, triangle 816
-4.0609796734425005 1.0426305421314686 #2449, triangle 817
0.16103995249809366 0.33784563791451055 #2450, triangle 817
0.565672452743857 -0.010327437343289184 #2451, triangle 817
0.21339430827226694 0.32969528608434356 #2452, triangle 818
0.5222313669741473 -0.008344993585245875 #2453, triangle 818
0.18614163365012912 0.3369913425981378 #2454, triangle 818
-0.9608940872071461 1.0838272928430834 #2455, triangle 819
0.20160826127945056 0.3418177169234624 #2456, triangle 819
0.497494646618672 -0.019717193966279457 #2457, triangle 819
0.5428101609084253 0.011787537115022433 #2458, triangle 820
-0.5717223293696535 1.0513905222813682 #2459, triangle 820
-2.1976997757204972 0.9544602558142964 #2460, triangle 820
-1.762339522115314 0.908857042803653 #2461, triangle 821
0.18011682839371831 0.3220013714905785 #2462, triangle 821
0.5322705316055856 0.02445759226262532 #2463, triangle 821
-0.9999999999999769 0.953428651089072 #2464, triangle 822
0.20000000000000093 0.32786143292985187 #2465, triangle 822
0.4999999999999971 0.01206422256659802 #2466, triangle 822
0.49999999999999173 0.036945134435701965 #2467, triangle 823
-0.9999999999999779 1.1993306113866231 #2468, triangle 823
-0.9999999999999779 0.866964504999704 #2469, triangle 823
0.20180689725085266 0.3275454677567794 #2470, triangle 824
0.5028457732916859 -0.013430810095171952 #2471, triangle 824
0.19818490351703366 0.33917188806480797 #2472, triangle 824
-0.8583305455401545 1.0736869162882392 #2473, triangle 825
0.20629060919988987 0.34087262972411314 #2474, triangle 825
0.49028550455224684 -0.01745696654758114 #2475, triangle 825
0.2158829446211536 0.33690700603978235 #2476, triangle 826
0.5266703684021075 0.007892682797761468 #2477, triangle 826
0.18346030784237288 0.3297787151896472 #2478, triangle 826
0.47865880370682823 -0.00532328112904544 #2479, triangle 827
-1.4869478297643135 0.97947181652574 #2480, triangle 827
-0.7185958675849892 1.021638691022913 #2481, triangle 827
0.1840402782177908 0.3461068806401026 #2482, triangle 828
0.4766904926907723 0.026934240983041088 #2483, triangle 828
0.21534737230213047 0.3207999300560793 #2484, triangle 828
0.517299128634042 -0.015919412104699455 #2485, triangle 829
-0.7771785732002056 0.94270686299273 #2486, triangle 829
-1.3346833637577888 1.066871303955748 #2487, triangle 829
0.5093868320550089 -0.008754656732305051 #2488, triangle 830
-0.8672554042862656 0.9670034851941907 #2489, triangle 830
-1.1657477784810684 1.0359631623534582 #2490, triangle 830
0.48814398685796306 -0.007614709837503232 #2491, triangle 831
-1.2274491761797115 0.9710825467596417 #2492, triangle 831
-0.8304103597616239 1.0311709116937684 #2493, triangle 831
0.21147205140039485 0.32313477676613755 #2494, triangle 832
0.5188722845169641 -0.02424488197785182 #2495, triangle 832
0.1881892137317367 0.34369032951770717 #2496, triangle 832
0.487431863007838 0.023670835140194687 #2497, triangle 833
-1.244027847762815 1.113487797111765 #2498, triangle 833
-0.8213613574429017 0.9115945518081601 #2499, triangle 833
0.19133575833189861 0.32528925063904246 #2500, triangle 834
0.4869565482239701 -0.0188972437678594 #2501, triangle 834
0.2084805478773894 0.34147566237988614 #2502, triangle 834
-0.9581861232904216 1.0733788395904447 #2503, triangle 835
0.20172298638662375 0.3408435944458993 #2504, triangle 835
0.49731650307465836 -0.017387788111607284 #2505, triangle 835
0.4545475012523245 0.0023193690908045023 #2506, triangle 836
-2.9997523679811455 1.0094305874545768 #2507, triangle 836
-0.5000154784385236 0.9907866312449134 #2508, triangle 836
-0.5884556616880292 0.9987575540970818 #2509, triangle 837
0.22312310021762374 0.3331950833924811 #2510, triangle 837
0.4653715025659992 0.00031090118415813133 #2511, triangle 837
0.22230248653268803 0.3507625846913391 #2512, triangle 838
0.538615477846271 0.03592825222626328 #2513, triangle 838
0.17638058421095787 0.31634814076137974 #2514, triangle 838
0.46393048901630435 -0.0001954595170048292 #2515, triangle 839
-2.1658199552934763 0.9992192301941972 #2516, triangle 839
-0.5758695893246583 1.000782296790085 #2517, triangle 839
0.2118889484310611 0.3073699682190498 #2518, triangle 840
0.5195957375434495 -0.06763701524833561 #2519, triangle 840
0.18774685917033265 0.36034881777714817 #2520, triangle 840
0.21135170614978943 0.30959544786421617 #2521, triangle 841
0.518663962565573 -0.06101405124834969 #2522, triangle 841
0.18831673126637588 0.3579476567890901 #2523, triangle 841
0.49571032046430585 -0.030449146475056924 #2524, triangle 842
-1.0730201342281906 0.8996025341116738 #2525, triangle 842
-0.9341882409871741 1.134040876771629 #2526, triangle 842
0.20199136647652677 0.3117267410703882 #2527, triangle 843
0.5031388565545913 -0.05483502187881944 #2528, triangle 843
0.19799867007014055 0.35566364862261624 #2529, triangle 843
0.2297553004468608 0.3304736949351119 #2530, triangle 844
0.5534508599326213 -0.006532255816179495 #2531, triangle 844
0.16785336780484772 0.3362052908716381 #2532, triangle 844
0.49570032078978915 0.025264468913484016 #2533, triangle 845
-1.0732012541097478 1.1227698877402066 #2534, triangle 845
-0.9340411515315821 0.9060620050088135 #2535, triangle 845
-2.0315871493647255 0.9541003991724053 #2536, triangle 846
0.17603900917801532 0.3279448256064809 #2537, triangle 846
0.5392001894983325 0.01188400346847628 #2538, triangle 846
0.16710331008812435 0.3202312607975407 #2539, triangle 847
0.45506596408837563 -0.03165723392517718 #2540, triangle 847
0.23039680429858406 0.3466980643825694 #2541, triangle 847
-1.2744503249717551 0.9485200707611616 #2542, triangle 848
0.1907911477466158 0.3272478474137377 #2543, triangle 848
0.514641643009444 0.013386847792527395 #2544, triangle 848
0.5227780978059756 0.024007839294463665 #2545, triangle 849
-0.7236701818483711 1.1154299175500595 #2546, triangle 849
-1.4719510327261751 0.9104204753199263 #2547, triangle 849
-0.819253438113931 0.8957242693451867 #2548, triangle 850
0.20827710301394425 0.32014239748592555 #2549, triangle 850
0.48726467331118756 0.02828067359022668 #2550, triangle 850
-1.285732516590148 0.9458825812084628 #2551, triangle 851
0.19047568406836138 0.3269150561047929 #2552, triangle 851
0.5151523354492937 0.014101716052866722 #2553, triangle 851
-1.2807627234898833 1.0167652369829203 #2554, triangle 852
0.19061413230404492 0.33516040101608063 #2555, triangle 852
0.5149281310174433 -0.004139262458689231 #2556, triangle 852
-1.31868144542744 0.8556126621498523 #2557, triangle 853
0.1895777144904895 0.3140403574655446 #2558, triangle 853
0.5166093984067472 0.04048048675007842 #2559, triangle 853
0.5091451195478023 -0.006904580817586824 #2560, triangle 854
-0.8702856345435174 0.9736549856926309 #2561, triangle 854
-1.1610501406601894 1.028202502646696 #2562, triangle 854
0.49576273410460986 0.013949649825963644 #2563, triangle 855
-1.0720716699326291 1.061836812465597 #2564, triangle 855
-0.9349596770944647 0.9464427167375676 #2565, triangle 855
0.21643127683659077 0.3372391515942369 #2566, triangle 856
0.5276624349890162 0.008611507426491898 #2567, triangle 856
0.18286484184521068 0.3294502649117539 #2568, triangle 856
0.20557336800449078 0.34461480084456036 #2569, triangle 857
0.5089260353564218 0.023963970913908283 #2570, triangle 857
0.19434787861427988 0.3222395962734356 #2571, triangle 857
0.471998737815728 0.026409085722304382 #2572, triangle 858
-1.7368967374028244 1.1295934556431264 #2573, triangle 858
-0.6499876741033238 0.9021185369552928 #2574, triangle 858
0.21710579201262215 0.34842761190609073 #2575, triangle 859
0.5288898543162659 0.03146841353775118 #2576, triangle 859
0.18213000702984042 0.31857324410835647 #2577, triangle 859
-0.7834838780690844 0.9303257862345442 #2578, triangle 860
0.21020774362097283 0.32490678903593223 #2579, triangle 860
0.48434993530729514 0.01837895802925123 #2580, triangle 860
0.5269039273156692 0.04998755747661142 #2581, triangle 861
-0.6873124765841836 1.3075745244368422 #2582, triangle 861
-1.5889000889416358 0.8261245910843724 #2583, triangle 861
-0.7006671137623034 0.813781953374708 #2584, triangle 862
0.21514714182628122 0.30689959324572136 #2585, triangle 862
0.47698620322829777 0.05411198240288914 #2586, triangle 862
0.522973995097668 0.026017453902733453 #2587, triangle 863
-0.7218720278114821 1.127243718713153 #2588, triangle 863
-1.4772205465268184 0.9034649713618458 #2589, triangle 863
0.5250772794755673 -0.10586250924630203 #2590, triangle 864
-0.7030257989170793 0.7567829404919777 #2591, triangle 864
-1.5355337724000628 1.6205191935929246 #2592, triangle 864
0.48235330245412683 0.02286326741343966 #2593, triangle 865
-1.3749898038533208 1.1088782588939732 #2594, triangle 865
-0.7600041763825313 0.9144170480927084 #2595, triangle 865
0.19530582056536266 0.3429160363816271 #2596, triangle 866
0.4928129454249224 0.020528318749700708 #2597, triangle 866
0.2046397301203507 0.3238864207224495 #2598, triangle 866
0.49286836473397383 -0.008548323805274287 #2599, triangle 867
-1.126762498969347 0.9677372517133208 #2600, triangle 867
-0.8934897577423181 1.0350932608936017 #2601, triangle 867
0.20392055263272682 0.3177430356514086 #2602, triangle 868
0.5062327705733647 -0.03820523223823302 #2603, triangle 868
0.196040640170769 0.34929694725493365 #2604, triangle 868
-1.1523515508176287 1.0252011484950274 #2605, triangle 869
0.19449321502858952 0.33605348484469766 #2606, triangle 869
0.5086941202378337 -0.006183415249326678 #2607, triangle 869
-0.7132939287300731 0.8274845478204312 #2608, triangle 870
0.21434775472240264 0.3093348153867688 #2609, triangle 870
0.478168933473468 0.04953847770622483 #2610, triangle 870
-1.787779588722718 1.1721404989550441 #2611, triangle 871
0.17968914844842704 0.3492612438904085 #2612, triangle 871
0.5329921401641617 -0.038114356482123676 #2613, triangle 871
-1.995184897018484 0.807754096836478 #2614, triangle 872
0.17653736565815267 0.30579653454813405 #2615, triangle 872
0.538347360072951 0.056158683398727496 #2616, triangle 872
-1.3814006482230283 0.908979675073076 #2617, triangle 873
0.18795875194152364 0.3220184300254777 #2618, triangle 873
0.5192490422653875 0.024422273697266444 #2619, triangle 873
0.21065117593408703 0.31974522519037596 #2620, triangle 874
0.5174558874588049 -0.03292180480220172 #2621, triangle 874
0.18905744640719738 0.3472041588928944 #2622, triangle 874
0.1884241494875737 0.35654052088136656 #2623, triangle 875
0.4827845964291693 0.046545209143304275 #2624, triangle 875
0.2112502718495358 0.3109068298924004 #2625, triangle 875
-0.7815786381528664 0.9913183875492968 #2626, triangle 876
0.21031377927430436 0.33235883952047784 #2627, triangle 876
0.4841904502707745 0.0021846276808313385 #2628, triangle 876
0.5159983389526339 0.032635828376762606 #2629, triangle 877
-0.7908674129493215 1.1691963562096799 #2630, triangle 877
-1.3047242400336285 0.8810980749515894 #2631, triangle 877
0.515339370825039 0.0006399427628831875 #2632, triangle 878
-0.797958680832953 1.0025712893978236 #2633, triangle 878
-1.2898985462220023 0.9974451338527687 #2634, triangle 878
0.23615325331853296 0.3155239490373874 #2635, triangle 879
0.5671032046126572 -0.044204172408931555 #2636, triangle 879
0.16025441629117768 0.3516315372474268 #2637, triangle 879
0.5282789201911001 -0.0392464811811826 #2638, triangle 880
-0.6758642163422531 0.8768472577446256 #2639, triangle 880
-1.6308643487566468 1.1779360117324695 #2640, triangle 880
0.5155095097481852 -0.04291684132739281 #2641, triangle 881
-0.7961174923807919 0.8679906153835939 #2642, triangle 881
-1.2937042443845481 1.1970358319114314 #2643, triangle 881
0.20219961646410495 0.3400056854890811 #2644, triangle 882
0.5034702965059801 0.014504695074815697 #2645, triangle 882
0.19778822087143147 0.3267270998519019 #2646, triangle 882
0.21536180396878887 0.30128865714667263 #2647, triangle 883
0.5257322274756911 -0.08668371764931118 #2648, triangle 883
0.18402467136410947 0.3669960771055994 #2649, triangle 883
-1.2286970097751582 1.0349756751319648 #2650, triangle 884
