TAPERS FOR JACOBIAN
0.49999999999999173 0.036945134435701965 #2467, triangle 823
0.20000000000000176 -0.31583586292315013 #2468, triangle 823
-0.20000000000000176 -0.35130242419704427 #2469, triangle 823
-0.2018068972508536 -0.3275454677567794 #2470, triangle 824
-0.4971862558204601 0.012746050936790187 #2471, triangle 824
0.19818490351703366 -0.33917188806480797 #2472, triangle 824
-0.1936088807156864 0.3258783449925888 #2473, triangle 825
0.20629060919988987 0.34087262972411314 #2474, triangle 825
-0.5101072424924962 -0.016317547055252693 #2475, triangle 825
-0.21588294462115462 -0.33690700603978235 #2476, triangle 826
0.5266703684021075 0.007892682797761468 #2477, triangle 826
0.183460307842372 -0.3297787151896472 #2478, triangle 826
0.5233330140226551 -0.00521229508087336 #2479, triangle 827
-0.21401734184009394 0.3356784300422579 #2480, triangle 827
0.1854736045324769 0.3309964569261662 #2481, triangle 827
-0.18404027821779168 -0.3461068806401026 #2482, triangle 828
0.4766904926907723 0.026934240983041088 #2483, triangle 828
0.21534737230213047 -0.3207999300560793 #2484, triangle 828
0.4838204404907379 -0.014966387728805292 #2485, triangle 829
-0.18915371520524932 0.3402257554226871 #2486, triangle 829
0.2105599443842216 0.32651144029339985 #2487, triangle 829
-0.4909528637396058 0.008458453311395107 #2488, triangle 830
0.1940593442106223 -0.3371683350089605 #2489, triangle 830
-0.20585371847303444 -0.32952026633519765 #2490, triangle 830
-0.5124462654909514 0.007389630276068391 #2491, triangle 831
0.2076973604184439 -0.3366752361166701 #2492, triangle 831
-0.1921516098625815 -0.33000809946248805 #2493, triangle 831
-0.21147205140039588 -0.32313477676613755 #2494, triangle 832
-0.48245237088041115 0.022101489919336047 #2495, triangle 832
0.18818921373173764 -0.34369032951770717 #2496, triangle 832
-0.4874318630078352 -0.023670835140194687 #2497, triangle 833
-0.2081667770827775 0.3223808723285428 #2498, triangle 833
0.19166300700897648 0.34446873440717557 #2499, triangle 833
0.19133575833189861 0.32528925063904246 #2500, triangle 834
0.5137614384090594 -0.017569205529095626 #2501, triangle 834
-0.2084805478773894 0.34147566237988614 #2502, triangle 834
-0.19826955980111569 0.325906735751296 #2503, triangle 835
0.20172298638662375 0.3408435944458993 #2504, triangle 835
-0.502712614091632 -0.016257088846882713 #2505, triangle 835
0.4545475012523245 0.0023193690908045023 #2506, triangle 836
0.23076776537935517 -0.33229850236805064 #2507, triangle 836
-0.16666838645767637 -0.33436977310857485 #2508, triangle 836
-0.17545819313310543 0.33347161194970254 #2509, triangle 837
0.22312310021762374 0.3331950833924811 #2510, triangle 837
0.4653715025659992 -0.00031090118415813187 #2511, triangle 837
-0.2223024865326871 -0.3507625846913391 #2512, triangle 838
0.538615477846271 0.03592825222626328 #2513, triangle 838
0.1763805842109571 -0.3163481407613794 #2514, triangle 838
-0.5421509705670501 0.00019530681869902368 #2515, triangle 839
0.22412886673816723 -0.33342017593942597 #2516, triangle 839
-0.17432219225906329 -0.3332465020382238 #2517, triangle 839
-0.2118889484310611 -0.3073699682190498 #2518, triangle 840
-0.48182859109531423 0.05323451927938523 #2519, triangle 840
0.18774685917033265 -0.36034881777714894 #2520, triangle 840
0.21135170614978943 0.30959544786421617 #2521, triangle 841
0.4826326143750879 -0.049044449120104805 #2522, triangle 841
-0.18831673126637588 0.3579476567890901 #2523, triangle 841
-0.5043645699614948 0.027143197668603788 #2524, triangle 842
0.20275960026378176 -0.34621267885826423 #2525, triangle 842
-0.19722122899320263 -0.32069808833754343 #2526, triangle 842
-0.20199136647652582 -0.3117267410703882 #2527, triangle 843
-0.4969000644573955 0.0449710646277201 #2528, triangle 843
0.1979986700701396 -0.35566364862261624 #2529, triangle 843
-0.22975530044686185 -0.3304736949351116 #2530, triangle 844
-0.4559641551646083 0.00636592053053573 #2531, triangle 844
0.1678533678048469 -0.33620529087163664 #2532, triangle 844
-0.4957003207897919 -0.025264468913484016 #2533, triangle 845
-0.20276606653305443 0.3216110865852925 #2534, triangle 845
0.19721467246374513 0.3452653857757856 #2535, triangle 845
-0.22260678820994997 0.33876574998887066 #2536, triangle 846
0.17603900917801532 0.3279448256064809 #2537, triangle 846
0.5392001894983325 -0.01188400346847628 #2538, triangle 846
0.16710331008812435 0.3202312607975407 #2539, triangle 847
0.5547799778858545 -0.028099077630637816 #2540, triangle 847
-0.23039680429858406 0.3466980643825694 #2541, triangle 847
0.20900161587675542 -0.33947488070299287 #2542, triangle 848
-0.19079114774661488 -0.3272478474137377 #2543, triangle 848
-0.514641643009444 0.013386847792527395 #2544, triangle 848
-0.5227780978059756 -0.024007839294463665 #2545, triangle 849
-0.18580988597046677 0.32221844164681934 #2546, triangle 849
0.21370396206850487 0.3446366782006921 #2547, triangle 849
-0.19154800183739082 0.3467905388833847 #2548, triangle 850
0.20827710301394425 0.32014239748592555 #2549, triangle 850
0.4872646733111848 -0.02828067359022673 #2550, triangle 850
-0.20930280870866017 0.33981400266042455 #2551, triangle 851
0.19047568406836138 0.3269150561047929 #2552, triangle 851
0.5151523354492937 -0.014101716052866722 #2553, triangle 851
0.20917068070647224 -0.3315112592296516 #2554, triangle 852
-0.19061413230404664 -0.33516040101608063 #2555, triangle 852
0.48591303709413214 0.00407184472269616 #2556, triangle 852
-0.21015762143284092 0.3532012768328395 #2557, triangle 853
0.1895777144904895 0.3140403574655446 #2558, triangle 853
0.5166093984067472 -0.040480486750078426 #2559, triangle 853
0.491177607778455 -0.006719012945986891 #2560, triangle 854
-0.19421065657468073 0.33636712416232384 #2561, triangle 854
0.2057067476207778 0.33031328579313846 #2562, triangle 854
0.49576273410460986 0.013949649825963644 #2563, triangle 855
0.2027257096408529 -0.3269859151991196 #2564, triangle 855
-0.19725558919165018 -0.339741766979453 #2565, triangle 855
0.21643127683659077 0.3372391515942369 #2566, triangle 856
-0.5276624349890132 -0.008611507426491898 #2567, triangle 856
-0.18286484184521068 0.3294502649117539 #2568, triangle 856
-0.20557336800449078 -0.34461480084456036 #2569, triangle 857
0.5089260353564218 0.023963970913908283 #2570, triangle 857
0.19434787861427988 -0.3222395962734355 #2571, triangle 857
-0.47199873781573043 -0.02640908572230481 #2572, triangle 858
-0.218543911304777 0.3210555536754224 #2573, triangle 858
0.18055460447025562 0.3458414712328355 #2574, triangle 858
-0.21710579201262312 -0.3484276119060907 #2575, triangle 859
0.5288898543162659 0.03146841353775118 #2576, triangle 859
0.18213000702984042 -0.31857324410835647 #2577, triangle 859
0.18952493955031852 -0.34186775110484086 #2578, triangle 860
-0.21020774362097372 -0.3249067890359321 #2579, triangle 860
-0.48434993530729514 0.01837895802925123 #2580, triangle 860
0.5269039273156692 0.04998755747661142 #2581, triangle 861
0.18331999566701215 -0.30909749011142384 #2582, triangle 861
-0.21601229159982913 -0.35848347903769145 #2583, triangle 861
0.18425669291046096 -0.3608584615486268 #2584, triangle 862
-0.21514714182628122 -0.30689959324572136 #2585, triangle 862
-0.47698620322829777 0.05411198240288914 #2586, triangle 862
-0.522973995097662 -0.026017453902733453 #2587, triangle 863
-0.18569112165853738 0.3212458791858693 #2588, triangle 863
0.21381469631908043 0.345643994305843 #2589, triangle 863
0.4772088778802579 -0.07437037233179816 #2590, triangle 864
-0.18441940389124975 0.37332696112328945 #2591, triangle 864
0.2149964615813515 0.29560315557212347 #2592, triangle 864
0.48235330245412683 0.02286326741343966 #2593, triangle 865
0.21153822020802898 -0.3227693352961158 #2594, triangle 865
-0.18811906776083606 -0.34406742373545957 #2595, triangle 865
-0.19530582056536266 -0.3429160363816271 #2596, triangle 866
0.4928129454249224 0.020528318749700708 #2597, triangle 866
0.20463973012034978 -0.3238864207224495 #2598, triangle 866
0.5073410500312033 -0.008265692540045716 #2599, triangle 867
-0.204603644385442 0.33707921993850076 #2600, triangle 867
0.19534275486349814 0.32960837662631637 #2601, triangle 867
-0.20392055263272682 -0.3177430356514086 #2602, triangle 868
-0.49391883934340747 0.033140647674512025 #2603, triangle 868
0.19604064017076855 -0.34929694725493365 #2604, triangle 868
0.2054320027930515 -0.33062423555658627 #2605, triangle 869
-0.19449321502858583 -0.33605348484469766 #2606, triangle 869
0.49159806934360023 0.006034168179182804 #2607, triangle 869
0.1851184533235962 -0.3582280040840761 #2608, triangle 870
-0.21434775472240264 -0.3093348153867688 #2609, triangle 870
-0.478168933473468 0.04953847770622483 #2610, triangle 870
0.219329362043922 -0.31777709044427005 #2611, triangle 871
-0.1796891484484251 -0.3492612438904085 #2612, triangle 871
0.4708541903804903 0.03307224685668222 #2613, triangle 871
0.22216264901701524 -0.3620565502871126 #2614, triangle 872
-0.17653736565815348 -0.30579653454813405 #2615, triangle 872
-0.538347360072951 0.056158683398727496 #2616, triangle 872
-0.21168936179590025 0.3448435928514328 #2617, triangle 873
0.18795875194152364 0.3220184300254777 #2618, triangle 873
0.5192490422653845 -0.024422273697266444 #2619, triangle 873
0.21065117593408703 0.31974522519037596 #2620, triangle 874
0.4836833957698065 -0.029090904486151037 #2621, triangle 874
-0.18905744640719738 0.34720415889289435 #2622, triangle 874
0.1884241494875737 0.35654052088136656 #2623, triangle 875
-0.48278459642917343 -0.046545209143304275 #2624, triangle 875
-0.21125027184953626 0.3109068298924004 #2625, triangle 875
0.18941324714525706 -0.334309253688711 #2626, triangle 876
-0.21031377927430436 -0.3323588395204778 #2627, triangle 876
-0.4841904502707745 0.0021846276808313385 #2628, triangle 876
-0.515998338952631 -0.032635828376762606 #2629, triangle 877
-0.18995392763531252 0.3179941772808148 #2630, triangle 877
0.2097999449737478 0.3490337357704575 #2631, triangle 877
-0.5153393708250406 -0.000639942762883408 #2632, triangle 878
-0.19036024402190804 0.3330486106505737 #2633, triangle 878
0.20941291057560843 0.3336181776685581 #2634, triangle 878
0.23615325331853296 0.3155239490373874 #2635, triangle 879
0.4470967151730378 -0.037562496179940036 #2636, triangle 879
-0.16025441629117768 0.3516315372474268 #2637, triangle 879
0.4745948056614522 -0.03392131256092864 #2638, triangle 880
-0.18249550107151397 0.34970530975101133 #2639, triangle 880
0.21677059669863372 0.31735378216792326 #2640, triangle 880
-0.485396464929931 0.03662886122637167 #2641, triangle 881
0.1902552768162191 -0.35113422185417115 #2642, triangle 881
-0.20951297003467081 -0.3159953909809877 #2643, triangle 881
-0.20219961646410448 -0.340005685489081 #2644, triangle 882
0.5034702965059801 0.014504695074815697 #2645, triangle 882
0.1977882208714319 -0.32672709985190235 #2646, triangle 882
-0.21536180396878887 -0.3012886571466724 #2647, triangle 883
-0.47666918761068794 0.06436583736104586 #2648, triangle 883
0.18402467136410947 -0.3669960771055995 #2649, triangle 883
0.20773305850567636 -0.3296203015965969 #2650, triangle 884
-0.1921144937921982 -0.33706716079989374 #2651, triangle 884
0.48808978802121733 0.008239594374860685 #2652, triangle 884
0.16281523376979637 -0.3479483977174133 #2653, triangle 885
-0.23402201458284244 -0.31903179578729357 #2654, triangle 885
-0.450028357143068 0.030540546577746262 #2655, triangle 885
-0.19607540619232405 -0.31250310166755396 #2656, triangle 886
-0.5061776366643669 0.043472256820717085 #2657, triangle 886
0.2038864618474277 -0.3548354046906126 #2658, triangle 886
-0.4874733922607206 -0.02662684633790931 #2659, triangle 887
-0.20813937953068562 0.3209496137409084 #2660, triangle 887
0.19169155653258174 0.3459514415975548 #2661, triangle 887
0.5083574456415174 -0.0006652210348093399 #2662, triangle 888
-0.20522646157865782 0.3336294467486161 #2663, triangle 888
0.19470434457227653 0.33303735138438917 #2664, triangle 888
0.2112321404976964 -0.3260596298573742 #2665, triangle 889
-0.18844334455829032 -0.3406872723671612 #2666, triangle 889
0.4828117691421698 0.01593128491176241 #2667, triangle 889
0.19092537900988651 0.34186335682955304 #2668, triangle 890
-0.48636233981638777 -0.018369900529988173 #2669, triangle 890
-0.20887331604014 0.3249110729554847 #2670, triangle 890
-0.1823788208054578 -0.31909331151270054 #2671, triangle 891
-0.5284738606170207 0.030415840713477426 #2672, triangle 891
0.21687766815709064 -0.34788416131593736 #2673, triangle 891
0.16771275891809864 0.31890380706977006 #2674, triangle 892
0.5536997187504545 -0.03079983285397003 #2675, triangle 892
-0.2298757289260647 0.3480820858649108 #2676, triangle 892
-0.19417464853937008 -0.33308218868715045 #2677, triangle 893
-0.5092026276707532 0.000564543770864601 #2678, triangle 893
0.20574173243703775 -0.33358457262562036 #2679, triangle 893
0.5281106791187385 -0.0007777776335041593 #2680, triangle 894
-0.21667810280635216 0.3336796407652992 #2681, triangle 894
0.18259624307564215 0.3329872057012242 #2682, triangle 894
-0.16686616651212705 -0.3160956668214617 #2683, triangle 895
-0.5552010306189694 0.0364298768931395 #2684, triangle 895
0.2305991644393719 -0.3510285358448348 #2685, triangle 895
0.1755260890662599 0.3572863541237862 #2686, triangle 896
-0.46545803809930564 -0.047873982645024196 #2687, triangle 896
-0.22306281757566807 0.31021108411717585 #2688, triangle 896
0.20215437176595394 0.31750911938594883 #2689, triangle 897
0.496647337020318 -0.03361003494269232 #2690, triangle 897
-0.1978339621068418 0.34954228823608446 #2691, triangle 897
0.1959631482826739 0.33972991334819247 #2692, triangle 898
-0.49380188549436366 -0.013924685613464568 #2693, triangle 898
-0.20399651833754098 0.3269975443898751 #2694, triangle 898
-0.19177918622922746 -0.31826695494540597 #2695, triangle 899
-0.5130461146651352 0.03208649887344485 #2696, triangle 899
0.2080552617538854 -0.3487480782917055 #2697, triangle 899
-0.20569832644135413 0.34604139163637143 #2698, triangle 900
0.19421932309854684 0.32086298588396334 #2699, triangle 900
0.5091312794893182 -0.026804787940129828 #2700, triangle 900
0.1972423475400442 0.33049955941991593 #2701, triangle 901
0.5043312270039347 -0.006308948305949593 #2702, triangle 901
-0.2027387710134026 0.33617920407816726 #2703, triangle 901
-0.19104959259494023 -0.3302564453006941 #2704, triangle 902
-0.5142237141385713 0.006844029402824586 #2705, triangle 902
0.208754516188751 -0.33642448807150394 #2706, triangle 902
0.17600598868096987 0.3445689766514077 #2707, triangle 903
-0.4660710120889328 -0.023872053598289658 #2708, triangle 903
-0.2226361794539365 0.3222839110664518 #2709, triangle 903
-0.19892510238418137 -0.3180280541976149 #2710, triangle 904
-0.5016829193359401 0.032567663620928 #2711, triangle 904
0.20107201684494466 -0.34899824626667564 #2712, triangle 904
0.5358557669479962 -0.020420524015740835 #2713, triangle 905
-0.2208540268882238 0.34286319980828445 #2714, triangle 905
0.17799894672010189 0.32393777449022987 #2715, triangle 905
0.530714015069311 -0.025011137274867715 #2716, triangle 906
-0.21810035300268035 0.34513832567360536 #2717, triangle 906
0.181041770376072 0.3217337406472751 #2718, triangle 906
-0.1810614000315029 -0.3274167156216357 #2719, triangle 907
-0.5306810424305394 0.013023434782930306 #2720, triangle 907
0.21808245883280974 -0.33930293078404383 #2721, triangle 907
-0.17775320754376517 -0.3278013063603742 #2722, triangle 908
-0.5362736879779987 0.012194092996534912 #2723, triangle 908
0.22107468225094395 -0.33891164939869756 #2724, triangle 908
-0.18261324302114457 -0.3284536388304794 #2725, triangle 909
-0.5280822953636448 0.010782014124965728 #2726, triangle 909
0.2166624903048752 -0.3382490083245374 #2727, triangle 909
0.2171439844021733 0.3241262604496441 #2728, triangle 910
0.47404678956210095 -0.02002453636659273 #2729, triangle 910
-0.18208832176723444 0.3426693421879746 #2730, triangle 910
-0.2170310016383504 0.3420842662497388 #2731, triangle 911
0.1822116132520344 0.3246957803865269 #2732, triangle 911
0.5287533719833352 -0.01882474513235208 #2733, triangle 911
-0.5139071202302345 0.026300116241337244 #2734, triangle 912
0.20856696006517414 -0.3457864857137868 #2735, triangle 912
-0.19124554220910975 -0.32110853683333257 #2736, triangle 912
-0.478781541906809 -0.014441916710195683 #2737, triangle 913
-0.21393461852264728 0.326756397758048 #2738, triangle 913
0.18556242627161298 0.3399757995168421 #2739, triangle 913
0.21542363688571212 -0.3378223534787933 #2740, triangle 914
-0.1839577900619715 -0.3288743379679111 #2741, triangle 914
-0.5258432972789858 0.009867738816020676 #2742, triangle 914
-0.46734390192186936 0.03013256801323732 #2743, triangle 915
0.17699674707589755 -0.3477383960232168 #2744, triangle 915
-0.2217523177565042 -0.3192329460868058 #2745, triangle 915
-0.198545018479971 0.3144849669928173 #2746, triangle 916
0.20144970827316555 0.35273009559524726 #2747, triangle 916
-0.5022796276552489 -0.0396091921507514 #2748, triangle 916
-0.2180600599898857 -0.3567027141989249 #2749, triangle 917
0.530639777169365 0.04683496075955369 #2750, triangle 917
0.18108596865841614 -0.310755400920317 #2751, triangle 917
0.219032959147653 -0.3344073780923766 #2752, triangle 918
-0.18001616191776118 -0.33226101614926745 #2753, triangle 918
-0.5324402742301716 0.0024030505426850136 #2754, triangle 918
-0.47252740106840535 0.01772200638782173 #2755, triangle 919
0.18095232727866908 -0.34154953148789297 #2756, triangle 919
-0.21818186708698803 -0.3252171612953564 #2757, triangle 919
0.5343793229498938 -0.009947285009384745 #2758, triangle 920
-0.2200707172148263 0.33785940041118145 #2759, triangle 920
0.17886899681150883 0.3288377869720593 #2760, triangle 920
-0.21916902160702673 0.3383893822971783 #2761, triangle 921
0.17986611101028446 0.3283153411904503 #2762, triangle 921
0.532693411907774 -0.011081948089818692 #2763, triangle 921
-0.4526510079862381 -0.021610219977769025 #2764, triangle 922
-0.2321288789268706 0.3233699392235972 #2765, triangle 922
0.16506507079638083 0.34344789042083085 #2766, triangle 922
0.4657312098463522 -0.04272376888527572 #2767, triangle 923
-0.17574018132247263 0.35442419791618673 #2768, triangle 923
0.22287260552097404 0.3128892440290343 #2769, triangle 923
0.5017636579147627 -0.017033642363275207 #2770, triangle 924
-0.20112319445920723 0.34121718608276014 #2771, triangle 924
0.19887364274521552 0.32554162362195427 #2772, triangle 924
-0.4830419972015494 -0.007169443068638609 #2773, triangle 925
-0.21107856621935336 0.3301083789806655 #2774, triangle 925
0.18860585685735015 0.3365739640150347 #2775, triangle 925
0.4650786543951942 0.06356196349695718 #2776, triangle 926
0.2233272019235166 -0.30173628804732816 #2777, triangle 926
-0.1752281534077971 -0.36650244762908796 #2778, triangle 926
-0.21390483378807768 -0.3398019863965526 #2779, triangle 927
0.5231336043327091 0.014076427868912913 #2780, triangle 927
0.1855943974388553 -0.3269268423216746 #2781, triangle 927
-0.5009797473132714 -0.048313690608554075 #2782, triangle 928
-0.1993736980606771 0.3099801150104806 #2783, triangle 928
0.2006253228370605 0.35753430761005095 #2784, triangle 928
-0.5372191171988013 0.04653154627130517 #2785, triangle 929
0.22157212749150154 -0.35653287893407787 #2786, triangle 929
-0.17719816212426281 -0.31091396642015223 #2787, triangle 929
0.18441561252985766 0.30747631910446016 #2788, triangle 930
0.5250835654272563 -0.05303573539696843 #2789, triangle 930
-0.21499997395476253 0.36023369199731087 #2790, triangle 930
-0.2006265092408278 -0.3200589224981402 #2791, triangle 931
-0.49902222790480527 0.028451153264788278 #2792, triangle 931
0.19937250793522743 -0.34687742900401203 #2793, triangle 931
0.5094250467501646 -0.008808783735061856 #2794, triangle 932
-0.20587693678895655 0.33733050551914473 #2795, triangle 932
0.19403542970454926 0.329359984387359 #2796, triangle 932
-0.1838886671615116 -0.349538125881965 #2797, triangle 933
0.4764836418832253 0.033602080804097746 #2798, triangle 933
0.2154875213117447 -0.3175130865114288 #2799, triangle 933
0.21275804148360405 -0.35014773758714546 #2800, triangle 934
-0.18682163313863537 -0.31693258236479777 #2801, triangle 934
-0.5211128857597155 0.03476362862010298 #2802, triangle 934
0.1766340661218589 0.3199560419617781 #2803, triangle 935
0.5381820712185124 -0.028661124771837427 #2804, triangle 935
-0.2220763476778562 0.346984549142061 #2805, triangle 935
-0.5148362193284001 -0.04092691210616857 #2806, triangle 936
-0.19067090974481501 0.3138120158801416 #2807, triangle 936
0.20911646934192904 0.35344351669674356 #2808, triangle 936
-0.18655511967331942 0.34823039072654466 #2809, triangle 937
0.21300766410851288 0.31876188352623985 #2810, triangle 937
0.4801594239839491 -0.031087073096193865 #2811, triangle 937
0.2180130429310379 -0.31739331604918525 #2812, triangle 938
-0.18113753090497386 -0.3496638128050375 #2813, triangle 938
0.4727741583958468 0.03384212374875684 #2814, triangle 938
0.18921581570023535 -0.33783907091750626 #2815, triangle 939
-0.2105010705980758 -0.32885784382111455 #2816, triangle 939
-0.48390890296421046 0.009903637800829864 #2817, triangle 939
-0.53538496890523 -0.004271679888533404 #2818, triangle 940
-0.17827606098836235 0.3314211955374852 #2819, triangle 940
0.22060489054764168 0.33525097131126597 #2820, triangle 940
-0.20406972854341288 -0.3341541400437089 #2821, triangle 941
0.5064742248259543 0.0018388908849621861 #2822, triangle 941
0.19588843911485496 -0.33251353596572847 #2823, triangle 941
0.4857775424748562 -0.015357345084810809 #2824, triangle 942
-0.19052011067890823 0.3404124932760467 #2825, triangle 942
0.20926041993105188 0.32632855530663935 #2826, triangle 942
-0.4743745842472272 0.011849910941663945 #2827, triangle 943
0.1823320370059915 -0.3387497224521096 #2828, triangle 943
-0.21692058243333223 -0.3279605954728855 #2829, triangle 943
-0.5302286017805912 -0.010444654403731619 #2830, triangle 944
-0.18133090367453455 0.32860902509809636 #2831, triangle 944
0.21783661272286184 0.3380913591393183 #2832, triangle 944
0.20587815455343328 -0.3392529150936387 #2833, triangle 945
-0.194034175348212 -0.3274658511339376 #2834, triangle 945
-0.5094270512712946 0.012917608065948903 #2835, triangle 945
0.233462636892196 -0.31521575777319194 #2836, triangle 946
-0.16348242743007577 -0.35195703333135986 #2837, triangle 946
0.45080146612121696 0.03817116161724591 #2838, triangle 946
-0.19583583220683162 0.338560026219558 #2839, triangle 947
0.20412126370915631 0.32814729915899876 #2840, triangle 947
0.49360990408642064 -0.011445979734517027 #2841, triangle 947
0.5022047794414145 0.019633613548336055 #2842, triangle 948
0.19859266459449687 -0.3243120833061467 #2843, triangle 948
-0.20140240128305356 -0.3424783323443864 #2844, triangle 948
0.17904195680797072 -0.35649248035432135 #2845, triangle 949
-0.21991461479924335 -0.31095169576487297 #2846, triangle 949
-0.4700034814612172 0.046459302283786946 #2847, triangle 949
0.21675281770484414 0.3282891885690954 #2848, triangle 950
0.47462091820644586 -0.011138632440141419 #2849, triangle 950
-0.18251486927625143 0.3384159341590841 #2850, triangle 950
-0.19608761650245535 0.34075114421377084 #2851, triangle 951
0.20387448729713367 0.3259971500828009 #2852, triangle 951
0.4939897758552872 -0.016064467766115326 #2853, triangle 951
0.19063148798232699 0.32145763363860874 #2854, triangle 952
0.5149000334191458 -0.025581098882419485 #2855, triangle 952
-0.20915411101991635 0.3454244181667557 #2856, triangle 952
0.1730098461934466 0.3183080994052551 #2857, triangle 953
0.5444200608366327 -0.03200354833707754 #2858, triangle 953
-0.22528409947249448 0.3487050118600073 #2859, triangle 953
-0.1683730493366216 0.3538789762331148 #2860, triangle 954
0.22930952352698852 0.3134019452079322 #2861, triangle 954
0.45658950852863767 -0.041726845926835926 #2862, triangle 954
-0.5383870609710867 -0.01755557470273998 #2863, triangle 955
-0.1765141445372325 0.32529567963786177 #2864, triangle 955
0.22218336708044562 0.34146907544528216 #2865, triangle 955
0.2 -0.3519961789747219 #2866, triangle 956
-0.2 -0.31517871300718375 #2867, triangle 956
-0.5000000000000028 0.03824423486986236 #2868, triangle 956
0.49813155437623513 -0.0381373432791873 #2869, triangle 957
-0.19879790586773582 0.35193892166782614 #2870, triangle 957
0.2011984923806184 0.31523289884790745 #2871, triangle 957
0.5131448655126809 0.04499225931659703 #2872, triangle 958
0.19171792616790997 -0.3117157324635046 #2873, triangle 958
-0.20811407050459532 -0.35567540725823105 #2874, triangle 958
0.19461596324184657 0.3581357931511355 #2875, triangle 959
-0.49178104145564516 -0.04937612541552704 #2876, triangle 959
-0.20531252962125532 0.3094205184605503 #2877, triangle 959
-0.20123988539512247 -0.3534328750904417 #2878, triangle 960
0.5019478872415049 0.04090732219291076 #2879, triangle 960
0.19875625936525665 -0.3138220435517742 #2880, triangle 960
-0.5235491908367386 -0.024850554745501238 #2881, triangle 961
-0.1853427184100629 0.32181143297599574 #2882, triangle 961
0.21413917684864292 0.3450578670545796 #2883, triangle 961
-0.19463567873550713 -0.31708099579242494 #2884, triangle 962
-0.5084669130540347 0.034467117371124394 #2885, triangle 962
0.2052933334120372 -0.3499917788944887 #2886, triangle 962
0.2 -0.34833124389208625 #2887, triangle 963
-0.2 -0.31866540518622916 #2888, triangle 963
-0.4999999999999972 0.031282170946975656 #2889, triangle 963
-0.2044349535911357 0.347395418686297 #2890, triangle 964
0.19551532307376565 0.31956173408645433 #2891, triangle 964
0.5070667302007602 -0.029464451012814533 #2892, triangle 964
-0.2 -0.31497511444613036 #2893, triangle 965
-0.49999999999999717 0.03864550742970109 #2894, triangle 965
0.2 -0.3522114038465097 #2895, triangle 965
-0.20000000000000187 -0.3315726846483846 #2896, triangle 966
-0.5 0.00393547582736274 #2897, triangle 966
0.20000000000000187 -0.33509864415655277 #2898, triangle 966
0.5064437508767051 -0.016747216840438065 #2899, triangle 967
-0.2040509119718879 0.3410792258136173 #2900, triangle 967
0.19590764358916182 0.3256764054630665 #2901, triangle 967
-0.49948150297777555 -0.02145540205004005 #2902, triangle 968
-0.20033204469124657 0.3234439651377753 #2903, triangle 968
0.1996676794455586 0.3433716098476396 #2904, triangle 968
-0.1930783434278868 -0.34001215252764405 #2905, triangle 969
0.48950279069630104 0.014518277207667444 #2906, triangle 969
0.20680392056831523 -0.3267207604074939 #2907, triangle 969
-0.19627789207153207 -0.3328150006979632 #2908, triangle 970
-0.5058566670385252 0.0011639859349682718 #2909, triangle 970
0.2036877920285983 -0.33385206928536165 #2910, triangle 970
0.20037794559315575 -0.3293079279102765 #2911, triangle 971
-0.1996216969619174 -0.337383192242413 #2912, triangle 971
0.49940987819932037 0.008922475029237709 #2913, triangle 971
0.2175130719758908 -0.3290341205789102 #2914, triangle 972
-0.18168505044984262 -0.3376604508862179 #2915, triangle 972
0.47350581485889226 0.009519750819427025 #2916, triangle 972
-0.20715118734039545 0.34889645375248873 #2917, triangle 973
0.1927186366765487 0.31812524097329525 #2918, triangle 973
0.5115346070644493 -0.03237202028138766 #2919, triangle 973
-0.21508097388714276 -0.3256147359360685 #2920, triangle 974
-0.4770839708705177 0.016878305962086417 #2921, triangle 974
0.1843281595722213 -0.34114234262883336 #2922, triangle 974
-0.19594618341754347 0.3201701233696059 #2923, triangle 975
0.20401314519609717 0.346761683587861 #2924, triangle 975
-0.5063826019682724 -0.028224026945726458 #2925, triangle 975
-0.19553133561425073 -0.34546095109097535 #2926, triangle 976
0.49315160088512067 0.02565376491621279 #2927, triangle 976
0.20441929353665564 -0.3214223925805665 #2928, triangle 976
-0.20826031715438198 0.3478287820316433 #2929, triangle 977
0.1915655038117331 0.3191463545693133 #2930, triangle 977
0.5133906694512514 -0.030308266945795023 #2931, triangle 977
-0.19198597898981037 -0.34309282280438164 #2932, triangle 978
0.487902255333773 0.020888576630477534 #2933, triangle 978
0.20785661334907468 -0.3237146539623547 #2934, triangle 978
-0.5239175253156263 -0.00396858966106931 #2935, triangle 979
-0.185119859171949 0.33155777157949184 #2936, triangle 979
0.21434644791467747 0.33511363664488164 #2937, triangle 979
-0.49352890699387236 0.023659653363924477 #2938, triangle 980
0.19578207564993902 -0.3444631668345664 #2939, triangle 980
-0.20417391124536524 -0.32238625851222386 #2940, triangle 980
0.4869975824774391 0.04155049960316554 #2941, triangle 981
0.20845344548772507 -0.3134924467005451 #2942, triangle 981
-0.19136404558762707 -0.35378282400530114 #2943, triangle 981
-0.21467087519886602 -0.3253258319309144 #2944, triangle 982
-0.47769044627388113 0.017491637001125156 #2945, triangle 982
0.1847705514536961 -0.3414381841420798 #2946, triangle 982
-0.4869096577833832 -0.004410810335152972 #2947, triangle 983
-0.20851152149359461 0.33135845516262985 #2948, triangle 983
0.19130342581108312 0.3353140791014071 #2949, triangle 983
-0.506489405571489 0.010267345371940646 #2950, triangle 984
